vehicle_id,charge_start_time,charge_end_time,mileage,charge_start_soc,charge_end_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy,dy
14,20180123001731,20180123012831,150725,5.6,28,330,370.7,-79.9,-12.5,18,0,18.169,
14,20180123012921,20180123013541,150725,28.4,28.8,370.7,371.5,-12.6,-12.5,18,8,0.419,
14,20180123013631,20180123014251,150725,28.8,29.2,371.6,372.6,-12.7,-12.7,17,8,0.46,
14,20180123014341,20180123015011,150725,29.6,30,372.7,373.6,-12.8,-12.6,17,8,0.446,
14,20180123015101,20180123015911,150725,30,30.4,373.7,374.1,-12.7,-8.2,17,8,0.424,
14,20180123145343,20180123160544,150811,11.2,34.4,330.5,371.5,-84.2,-15.4,16,1,18.783,
14,20180123211053,20180123214233,150892,8,26,314,363.6,-2.9,-81.4,17,2,14.194,
14,20180123234243,20180124010420,150932,13.6,35.6,325.4,373.7,-5.6,-11.4,22,4,16.712,
14,20180124180934,20180124184004,151019,5.6,24,326.6,365.5,-85,-81.3,14,2,14.322,
14,20180124233617,20180125010535,151081,5.6,34.4,319.8,374.2,-84.9,-16.1,21,3,22.808,
14,20180125150424,20180125162055,151139,16,32.8,345,374.4,-85,-12.5,11,0,14.111,
14,20180125211619,20180125214449,151239,5.6,22,316.8,360.7,-31.6,-84.9,17,4,12.891,
14,20180125233609,20180126005556,151275,10.8,33.2,325.2,373.8,-5.6,-12.2,22,6,18.203,
14,20180126120109,20180126142119,151308,22.8,30.8,348.2,369.1,-7.9,-5.8,4,-1,6.608,
14,20180126205544,20180126213004,151392,5.6,25.6,279,361.5,-20.9,-80.6,16,3,15.308,
14,20180126235215,20180127011502,151447,10,36,317.7,372.1,-5,-0.1,23,6,20.826,
14,20180127165247,20180127174857,151540,8,32.4,324.8,370.5,-84.9,-29.9,19,3,19.698,
14,20180127233548,20180128011105,151633,5.6,35.6,300.1,373.3,-84.8,-0.1,23,4,23.977,
14,20180128172942,20180128182152,151686,14.8,30.4,340,370.7,-63.6,-16.3,11,0,13.012,
14,20180128223251,20180128235801,151751,8.8,32.8,324.1,374.2,-31.5,-12.4,18,3,19.418,
14,20180129152027,20180129164858,151847,3.2,30.8,317.2,374.4,-5.6,-12.4,19,5,22.127,
14,20180129215010,20180129223620,151899,18.4,32,344.2,370.1,-103.7,-16.2,17,5,11.236,
14,20180130130445,20180130142155,151980,8,30.4,331.4,374.3,-56.6,-13,18,6,18.11,
14,20180202165715,20180202181615,152031,7.6,29.6,329.8,374.4,-29.9,-16.2,12,-1,18.185,
14,20180203105836,20180203121729,152102,12.8,32.4,329.5,374.4,-7.1,-16.2,10,-2,17.806,
14,20180203170953,20180203175313,152157,26.4,33.6,362.9,374.4,-29.9,-16.1,14,8,6.456,
14,20180205121449,20180205121959,152229,8.8,9.2,328.9,330.5,-7.7,-7.7,-1,-2,0.22,
14,20180205124739,20180205140938,152229,9.2,28.8,332.9,372.6,-29.7,-16.2,10,-2,17.824,
14,20180205175127,20180205193557,152260,27.6,33.6,360.1,374.2,-8.3,-7.5,8,3,5.138,
14,20180206130203,20180206141853,152351,8.4,30,329.9,374.4,-31.7,-16.2,15,2,17.228,
14,20180206192743,20180206193833,152411,26.4,28.8,363.9,366.8,-20.3,-30,15,9,1.824,
14,20180207071357,20180207095712,152457,17.6,26.8,336.2,358.3,-4.4,-7.9,3,-3,7.469,
14,20180207095742,20180207174014,152457,26.8,34,358.1,368.7,-7.9,-3.5,3,-1,18.873,
14,20180208120350,20180208124510,152537,12.4,30.4,323.1,368.1,-0.9,-29.7,13,1,12.769,
14,20180208224430,20180209021716,152664,21.2,34,343.9,374.3,-8.5,-7.9,16,5,10.447,
14,20180209161153,20180209164523,152744,27.2,32.4,362.6,372.4,-24.7,-16.5,13,9,4.479,
14,20180209210646,20180210015522,152819,13.6,31.6,329.8,369.9,-1.3,-7.9,10,2,14.106,
14,20180210115609,20180210131518,152886,14,31.6,342.6,374,-84.5,-15,12,0,23.527,
14,20180210191549,20180210235128,152966,14.4,31.2,333.5,370.3,-8.6,-7.8,9,2,13.495,
14,20180211111018,20180211120248,153013,20.8,32.8,358.5,373.7,-79.3,-16.1,8,-1,10.724,
14,20180211163132,20180211172212,153067,26,32.8,361.8,374.4,-24.1,-16.1,11,5,5.601,
14,20180211222726,20180212005043,153143,13.6,22,331.6,349.7,-9,-7.9,8,1,6.532,
14,20180212015809,20180212021238,153143,23.2,24,349.8,351.9,-7.9,-7.9,6,0,0.669,
14,20180212031641,20180212032432,153143,23.6,24,350.5,352.7,-7.8,-7.9,5,-1,0.363,
14,20180212032502,20180212032702,153143,24,24,352.4,352.9,-7.9,-7.9,5,-1,0.093,
14,20180212043016,20180212044026,153143,24,24.8,351.7,354.2,-7.8,-7.9,3,-2,0.472,
14,20180212044056,20180212044516,153143,24.8,24.8,354,354.8,-7.9,-7.9,3,-2,0.202,
14,20180212044546,20180212044636,153143,24.8,24.8,354.6,354.8,-7.9,-7.9,3,-2,0.039,
14,20180212054914,20180212055604,153143,24.8,25.2,353.4,355.5,-7.8,-7.9,2,-3,0.319,
14,20180212055634,20180212055724,153143,25.2,25.2,355.3,355.6,-7.9,-7.9,2,-3,0.039,
14,20180212121921,20180212131551,153211,15.6,34,329.5,371.6,-5.8,-16.2,14,3,12.896,
14,20180212202754,20180213004631,153283,19.2,34.8,339.6,374.5,-8.7,-7.7,11,5,12.643,
14,20180220161803,20180220163132,153632,33.6,34.4,372.9,374.6,-8,-7.9,16,14,0.67,
14,20180220164742,20180220165052,153632,34.4,34.8,374,374.6,-8,-7.9,16,14,0.157,
14,20180220190917,20180220213136,153672,26,34.4,352.2,374.5,-8.5,-7.9,15,8,7.034,
14,20180221104013,20180221132253,153771,10.4,20.8,329.5,352.6,-9.2,-8.6,11,6,8.163,
14,20180221150704,20180221194552,153787,22,36,346.6,374.3,-8.8,-7.8,13,9,13.855,
14,20180223120654,20180223124704,153857,25.6,32.8,366.5,372.6,-85.4,-16.2,13,7,6.174,
14,20180223184942,20180223221051,153930,22.4,86,347.3,373,-8.7,-7.7,14,10,9.921,
14,20180223221151,20180223221951,153930,86,88,372.8,373.9,-7.8,-7.7,13,9,0.382,
14,20180223232223,20180223233454,153930,92,94,372.1,374.5,-7.8,-5.9,12,8,0.599,
14,20180224102912,20180224103312,154040,36,42,326.4,343.9,-4.4,-85.1,10,6,1.358,
14,20180224111711,20180224122451,154040,36,84,340.5,374.3,-84.7,-15.7,18,6,15.63,
14,20180224161340,20180224164920,154111,54,79,351.5,370.3,-85,-16.3,18,9,8.253,
14,20180224200923,20180225005840,154170,46,90,334.5,374.5,-8.7,-7.8,14,5,14.225,
14,20180225181221,20180225183021,154183,84,85,367.2,368.9,-7.5,-3,5,4,0.564,
14,20180226104836,20180226115015,154277,38,88,336.3,373.2,-84.8,-16.2,17,6,16.339,
14,20180226172152,20180226182132,154365,43,85,341.8,374.5,-85.1,-16.2,23,13,13.944,
14,20180226212501,20180227014918,154438,50,90,338.4,374.5,-8.9,-8,19,10,13.161,
14,20180227123550,20180227134141,154523,40,83,341.7,374.4,-85,-16.1,17,6,14.451,
14,20180227134411,20180227140011,154523,83,86,373,374.6,-7.6,-5.8,17,12,0.738,
14,20180227142001,20180227142431,154523,85,86,373.4,374.5,-7.8,-7.8,17,12,0.218,
14,20180227215013,20180227222823,154600,45,51,337.9,345,-8.9,-0.1,12,8,1.914,
14,20180227222843,20180228021210,154600,51,85,345.5,374.6,-8.8,-7.9,12,7,11.14,
14,20180228125413,20180228140303,154682,39,83,334.2,374.5,-5.6,-16.1,16,6,14.518,
14,20180228140743,20180228142528,154682,83,85,372.8,374.6,-7.2,-5.2,16,12,0.766,
14,20180228184948,20180228215638,154742,58,85,349.1,374.6,-8.1,-7.6,13,9,9.086,
14,20180301114043,20180301125223,154849,23,77,326.8,374.5,-5.3,-16.2,19,8,17.752,
14,20180301125513,20180301131113,154849,77,79,372.8,374.6,-7.4,-7.3,19,16,0.728,
14,20180301163920,20180301173140,154925,48,77,352.7,374.3,-109.1,-16.5,21,14,9.943,
14,20180301221234,20180302033421,155027,29,78,331.3,374.5,-8.9,-7.9,16,7,15.903,
14,20180302085552,20180302091622,155061,68,78,362.5,370.5,-63.5,-16.2,10,4,3.221,
14,20180303080625,20180303091615,155212,56,67,347.5,358.1,-8.6,-8.4,7,4,3.449,
14,20180303093105,20180303115245,155215,65,86,353.5,374.6,-1.5,-7.9,8,5,7.011,
14,20180303150842,20180303152003,155215,92,93,371.8,374.5,-8,-7.9,8,7,0.564,
14,20180304070726,20180304071947,155215,93,94,372.8,374.3,-7.9,-3.1,6,5,0.413,
14,20180304140038,20180304151148,155348,28,85,330.7,374.5,-84.7,-16.3,22,11,18.71,
14,20180304151538,20180304152848,155349,85,87,372.8,374.6,-7.9,-7.9,22,17,0.655,
14,20180304225122,20180305015229,155400,58,86,349.4,374.5,-8.5,-7.9,14,6,9.032,
14,20180305115553,20180305125203,155470,50,84,349.7,374.6,-85,-16.3,14,6,11.464,
14,20180305195228,20180305212208,155583,28,43,326.1,339.6,-9.3,-8.6,13,8,4.385,
14,20180305222554,20180306031031,155583,47,88,338.6,374.5,-8.4,-7.6,11,5,13.564,
14,20180306075547,20180306083106,155636,61,85,350.2,371,-85.6,-16.8,12,4,8.202,
14,20180306113714,20180306123824,155712,44,84,338.7,374.3,-31.8,-16.2,17,6,13.271,
14,20180306215905,20180307030851,155806,38,85,332.9,374.5,-8.9,-7.9,10,4,15.402,
14,20180307122305,20180307132905,155903,32,82,337.1,374.4,-85,-16.2,17,5,16.275,
14,20180307133055,20180307134535,155903,82,84,372.9,374.5,-8,-7.9,17,12,0.724,
14,20180307180746,20180307183307,155960,58,75,357,370.4,-79.4,-27.2,15,9,5.604,
14,20180307222852,20180308042900,156054,28,84,326.5,374.5,-8.9,-7.9,14,5,17.899,
14,20180308121242,20180308132652,156173,16,75,327,374.1,-66.4,-16.3,20,8,19.284,
14,20180308203908,20180308233105,156291,26,52,328.3,343.3,-9.2,-8.7,15,8,8.474,
14,20180309003348,20180309043808,156291,52,89,342.7,374.5,-8.7,-7.9,12,5,12.139,
14,20180309105857,20180309110507,156369,46,55,337.9,359.6,-2.5,-84.9,9,4,2.951,
14,20180309143723,20180309154003,156428,42,84,347.6,374.5,-85.4,-16.5,21,12,14.074,
14,20180309194418,20180310003105,156525,44,88,336.1,374.6,-8.7,-7.8,18,10,14.112,
14,20180310120825,20180310130455,156612,50,85,347.7,374.7,-82.1,-15.7,17,9,11.509,
14,20180310192322,20180311023753,156719,40,91,332.8,374.5,-8.9,-7.9,15,7,21.804,
14,20180312115508,20180312125958,157007,42,89,334.8,373.8,-53.6,-16.3,19,10,15.628,
14,20180312195823,20180312233303,157080,55,87,345.8,374.6,-8.6,-7.9,16,12,10.715,
14,20180313142031,20180313161451,157237,18,82,322,374.7,-34,-16.2,26,16,20.623,
14,20180313204103,20180314005110,157331,48,86,341.3,374.7,-8.7,-7.9,22,16,12.508,
14,20180314122341,20180314132751,157447,37,85,333.2,374.6,-30.8,-15.7,24,14,15.846,
14,20180314212928,20180315041446,157601,15,79,321.2,374.6,-9.3,-7.9,21,16,20.322,
14,20180315132802,20180315134052,157727,18,44,323.9,357.6,-5.6,-109.6,21,15,8.031,
14,20180315142444,20180315151915,157727,55,88,352,374.6,-109.4,-16.3,26,19,10.991,
14,20180315152205,20180315153355,157728,88,90,373.1,374.6,-7.8,-7.8,26,21,0.58,
14,20180315205849,20180316010746,157818,50,88,340.7,374.6,-8.9,-7.9,20,11,12.456,
14,20180316102423,20180316110833,157870,59,80,352.7,374.5,-32.9,-16.7,12,6,7.067,
14,20180319112010,20180319121046,158381,66,85,367.8,374.5,-85.4,-16.4,18,13,7.645,
14,20180319200301,20180319234250,158522,18,53,324.1,354.5,-9.3,-8.4,19,14,11.021,
14,20180320004657,20180320005557,158522,62,64,353.9,355.5,-8.5,-8.4,17,13,0.45,
14,20180320020059,20180320021049,158522,64,66,354.9,356.8,-8.5,-8.4,16,12,0.491,
14,20180320021139,20180320021449,158522,66,66,356.7,357.4,-8.4,-8.4,16,12,0.158,
14,20180320031815,20180320032455,158522,66,68,356.4,358.1,-8.4,-8.4,15,11,0.333,
14,20180320032605,20180320033805,158522,68,69,357.7,360.4,-5,-8.4,15,11,0.601,
14,20180320044040,20180320045550,158522,71,74,359.2,362.9,-8.3,-8.4,14,10,0.766,
14,20180320060003,20180320062205,158522,76,79,362,366,-8.3,-8.2,13,9,1.12,
14,20180320121419,20180320122851,158635,16,23,325.7,334.6,-42.2,-42.2,15,12,3.385,
14,20180320124445,20180320130745,158638,21,58,328.8,361.9,-15.9,-29.9,22,13,11.564,
14,20180320205401,20180321031417,158765,23,82,324.4,374.5,-9.3,-7.9,19,10,19.065,
14,20180321073711,20180321075311,158765,92,94,372.4,374.4,-8,-3.2,11,6,0.585,
14,20180321112233,20180321121150,158836,55,82,349.2,374.4,-35.2,-16.2,14,8,8.314,
14,20180321162829,20180321170949,158939,44,80,336.2,370.6,-3.2,-16.3,22,14,11.946,
14,20180321194112,20180321230552,158994,54,84,346.6,374.6,-8.7,-7.9,20,13,10.209,
14,20180322064021,20180322065402,158994,92,94,372.6,374.3,-7.8,-3.1,11,7,0.482,
14,20180322102925,20180322111445,159056,64,83,363.5,374.5,-84.7,-16.2,15,10,6.878,
14,20180322205506,20180323022513,159232,37,88,331.1,374.6,-9,-7.9,22,16,16.529,
14,20180323065903,20180323071012,159232,93,94,372.9,374.4,-7.9,-3.6,16,12,0.424,
14,20180323122624,20180323130824,159316,66,84,361.7,373.5,-30,-16.2,21,16,5.91,
14,20180517185936,20180517230946,169019,52,100,343.1,374.7,-8.7,-7.9,27,24,12.525,
14,20180518130607,20180518155456,169109,45,71,339.6,363.7,-8.9,-8.4,31,25,8.47,
14,20180518210009,20180518224718,169112,76,92,361.6,374.7,-8.3,-7.9,28,26,5.348,
14,20180519113736,20180519122556,169134,82,90,365.6,372.6,-8.1,-8,27,23,2.389,
14,20180519122636,20180519123006,169134,90,90,372.5,373,-8,-7.9,27,24,0.173,
14,20180519123056,20180519124306,169134,90,92,372.9,374.7,-7.9,-7.9,27,24,0.599,
14,20180522061916,20180522063826,169141,90,93,370.9,374.7,-8.1,-7.9,17,16,0.95,
14,20180522105926,20180522115956,169275,39,85,344.3,374.6,-108.8,-15.5,32,22,15.269,
14,20180522204604,20180522233844,169411,20,50,326.1,342.4,-9.2,-8.8,30,24,8.66,
14,20180522234144,20180523031424,169411,51,64,342.7,353.9,-8.8,-8.5,27,21,10.698,
14,20180523031514,20180523043350,169411,64,64,353.7,355.6,-8.4,-8.4,25,20,3.91,
14,20180523053814,20180523061744,169411,64,70,354.8,361.3,-8.5,-8.3,23,19,1.968,
14,20180523103328,20180523104018,169483,38,42,334.2,339.7,-29.6,-29.7,24,21,1.141,
14,20180523104248,20180523114028,169483,42,85,344,374.5,-109.5,-16.3,31,22,14.293,
14,20180523160447,20180523165947,169522,72,81,360,367.6,-8,-7.8,34,30,2.693,
14,20180523204916,20180524015252,169595,53,93,344.8,374.6,-8.8,-7.9,32,26,15.188,
14,20180524122547,20180524130117,169674,63,84,362.5,372.2,-110.1,-16.4,34,27,7.334,
14,20180524210149,20180524230159,169779,71,88,360.1,374.6,-8.4,-7.9,36,30,6.016,
14,20180525171630,20180525194859,169896,37,50,331.6,342.8,-8.8,-8.8,34,30,7.535,
14,20180525204527,20180526031311,169897,51,90,342.2,374.6,-8.8,-7.9,33,28,19.421,
14,20180526101935,20180526102415,169957,67,68,352.6,353.8,-8.4,-8.6,28,27,0.228,
14,20180526122219,20180526145730,169957,64,87,354.6,374.7,-8.3,-7.9,31,27,7.697,
14,20180527213051,20180528012329,170148,54,90,345.2,374.6,-8.7,-7.9,35,30,11.652,
14,20180528110341,20180528115111,170219,60,88,358.5,374.1,-106.1,-15.7,35,29,8.558,
14,20180528231141,20180528235431,170248,79,85,364.1,369.7,-8.3,-8,30,28,2.144,
14,20180528235501,20180529003849,170248,85,92,369.5,374.5,-7.9,-7.9,30,27,2.166,
14,20180529060202,20180529060432,170248,94,94,374.5,374.6,-7.9,-4.8,25,21,0.092,
14,20180529111010,20180529120810,170366,42,87,339.5,374.5,-106.3,-15.7,37,26,14.957,
14,20180529221044,20180529232904,170457,51,63,342.2,353.6,-8.6,-8.4,32,29,3.932,
14,20180529232934,20180529233034,170457,63,64,353.5,353.7,-8.4,-8.4,32,29,0.05,
14,20180529233104,20180529233334,170457,64,64,353.6,354,-8.4,-8.4,32,29,0.124,
14,20180530003609,20180530004430,170457,62,64,353.3,354.9,-8.5,-8.4,31,28,0.416,
14,20180530014820,20180530015730,170457,64,65,354.5,356.1,-8.5,-8.4,30,27,0.457,
14,20180530015800,20180530015950,170457,65,65,355.9,356.3,-8.4,-8.4,30,27,0.091,
14,20180530030300,20180530031221,170457,66,67,355.7,357.5,-8.3,-8.4,29,26,0.467,
14,20180530031251,20180530031441,170457,67,67,357.4,357.8,-8.4,-8.4,29,26,0.092,
14,20180530031511,20180530032150,170457,67,68,357.7,358.9,-8.4,-8.4,29,26,0.334,
14,20180530042430,20180530043230,170457,70,71,358.1,360.1,-8.3,-8.4,28,25,0.401,
14,20180530043300,20180530043350,170457,71,71,360,360.3,-8.4,-8.4,28,25,0.042,
14,20180601011215,20180601012424,170840,58,60,349,351.1,-8.5,-8.5,32,29,0.606,
14,20180601012504,20180601013154,170840,60,61,351,351.9,-8.6,-8.6,32,29,0.344,
14,20180601023558,20180601024809,170840,60,62,351.4,353.4,-8.4,-8.5,31,28,0.608,
14,20180601035203,20180601040414,170840,62,64,352.8,354.8,-8.4,-8.4,30,27,0.607,
14,20180601050804,20180601051834,170840,63,65,354.2,356,-8.4,-8.4,29,26,0.52,
14,20180601073134,20180601090125,170840,66,71,356.6,360.7,-8.3,-8,28,25,4.334,
14,20180601211847,20180601231127,170992,53,70,344,359,-8.7,-8.4,37,33,5.639,
14,20180602012643,20180602012954,170992,72,73,359.8,360.7,-8.3,-8.4,35,31,0.159,
14,20180602023440,20180602023600,170992,74,74,360.6,361.1,-8.3,-8.3,34,30,0.067,
14,20180602023640,20180602023910,170992,74,74,361.1,361.7,-8.3,-8.4,34,30,0.126,
14,20180602034311,20180602034801,170992,75,76,361.5,362.6,-8.3,-8.4,33,29,0.243,
14,20180602034831,20180602035311,170992,76,76,362.3,363.4,-2.1,-8.4,33,29,0.23,
14,20180602035341,20180602073945,170992,76,92,363.2,374.4,-6.5,-7.8,33,27,11.339,
14,20180602134716,20180602143336,171070,66,88,364,374.2,-110.2,-16.4,40,33,8.193,
14,20180603210442,20180604021950,171384,46,65,339.3,355.9,-9,-8.4,32,24,15.859,
14,20180604032959,20180604045810,171384,66,70,356.6,360.4,-8.4,-8.4,29,23,4.401,
14,20180604045840,20180604054519,171384,70,78,360.3,366.9,-8.4,-8.2,28,23,2.356,
14,20180604054559,20180604063639,171384,78,85,366.9,372.1,-8.2,-7.8,28,23,2.518,
14,20180604064443,20180604070713,171384,85,100,371.5,374.6,-8,-7.9,27,23,1.105,
14,20180604110133,20180604115123,171457,56,87,352.2,374.5,-109.6,-16.3,35,28,10.362,
14,20180604211658,20180604223958,171526,53,66,346.3,357.6,-8.7,-8.4,36,32,4.154,
14,20180604224038,20180604224458,171526,66,66,357.6,358.3,-8.4,-8.4,35,32,0.217,
14,20180604224528,20180604230358,171526,66,69,357.9,361.3,-1.7,-8.4,35,32,0.926,
14,20180605000736,20180605020326,171526,74,91,360.9,374.6,-8.3,-8,34,29,5.799,
14,20180605124831,20180605134601,171634,38,86,334.4,374.5,-34.7,-16.3,43,31,15.677,
14,20180605212909,20180606024216,171732,38,86,333.8,374.6,-9,-7.9,39,33,15.68,
14,20180607123332,20180607123842,171732,93,94,373.3,374.6,-7.5,-7.7,28,28,0.246,
14,20180607195355,20180607202205,171812,56,81,348.3,370.4,-35.3,-16.3,36,30,8.307,
14,20180607215005,20180608000956,171847,72,92,355.6,374.7,-8.3,-7.9,34,29,7,
14,20180608110036,20180608115455,171932,53,86,351.2,374.2,-109.3,-12,36,27,11.338,
14,20180608201019,20180609005906,172022,45,89,337.6,374.5,-9,-7.9,35,30,14.44,
14,20180609103958,20180609105808,172140,44,72,338.5,364.2,-34.9,-29.8,32,24,8.935,
14,20180609195605,20180609224444,172178,56,82,347.5,370.2,-8.7,-8.1,26,22,8.47,
14,20180609224524,20180609232604,172178,82,88,370.2,374.7,-8,-7.9,26,23,2.02,
14,20180610123152,20180610132701,172287,46,86,344,373.9,-70.5,-16.3,34,24,13.237,
14,20180610222855,20180611003222,172430,73,91,358.7,374.5,-8.4,-7.9,35,27,6.201,
15,20171101014559,20171101031529,53283.1,36,100,561.8,585.4,-95,-1,38,0,77.692,
15,20171101135056,20171101142256,53428.6,39,80,556.4,572.7,-95,-189,40,0,51.099,
15,20171101181646,20171101183216,53498.5,50,72,559.2,571.8,-191,-191,42,33,28.058,
15,20171102003526,20171102015316,53575,43,100,558.1,585.1,-78,-1,40,0,69.449,
15,20171102121942,20171102124222,53650.3,69,100,566.1,592.3,-191,-2,38,30,36.934,
15,20171102233612,20171103011132,53797.5,32,100,561.8,587.1,-95,-2,41,0,82.377,
15,20171103011232,20171103011242,53797.5,100,100,581.8,581.1,-4,-1,41,36,0.004,
15,20171103123109,20171103125219,53872.6,72,100,566.1,596.3,-191,-6,38,30,34.965,
15,20171104012427,20171104024627,54019.7,42,100,562.9,594.7,-95,-9,39,30,71.422,
15,20171104024647,20171104024657,54019.7,100,100,589.7,587.8,-2,-1,39,34,0.002,
15,20171104131215,20171104135725,54166.5,32,97,559.3,573.7,-191,0,45,0,81.043,
15,20171104223140,20171105000410,54313.1,32,100,559.3,590.3,-95,-1,44,0,83.157,
15,20171105141246,20171105143056,54460,42,68,551.3,571,-1,-192,39,29,31.561,
15,20171105233519,20171106021559,54537,35,100,558.3,594.1,-39,-4,38,0,77.992,
15,20171106132917,20171106140937,54684,46,100,562.1,595.2,-191,-3,40,28,66.377,
15,20171106232245,20171107004825,54830.4,40,100,562.1,595.4,-95,-9,40,0,74.679,
15,20171107004905,20171107004915,54830.4,100,100,586.9,585.7,-3,-1,40,34,0.003,
15,20171107144527,20171107150437,54977.4,42,0,558.9,0,-192,0,35,0,33.994,
15,20171107223149,20171108012049,55054.5,40,100,560.8,588.7,-39,-1,33,0,71.145,
15,20171108134003,20171108142243,55201.2,44,100,560.7,593.9,-191,-4,37,24,69.866,
15,20171109010107,20171109022957,55348.2,37,100,562.5,592.3,-94,-2,38,0,76.985,
15,20171109023017,20171109023027,55348.2,100,100,588.1,586.5,-2,-6,38,31,0.007,
15,20171109144718,20171109150608,55493.9,40,67,561,570.8,-192,-191,39,29,34.062,
15,20171109230647,20171110013257,55570.8,33,100,558.1,594.1,-59,-4,39,0,80.169,
15,20171110123121,20171110125511,55647.3,68,99,565,597.7,-191,-38,38,30,39.667,
15,20171110224721,20171111001311,55794.8,38,100,560.7,594.4,-95,-9,42,0,74.968,
15,20171111001411,20171111001431,55794.8,100,100,583.2,581.4,-2,-2,42,35,0.006,
15,20171111002301,20171111002311,55794.8,100,100,570.5,570.5,-1,-1,41,35,0.002,
15,20171111135205,20171111143645,55941.6,40,100,561.2,587.9,-192,-2,44,32,74.501,
15,20171112013455,20171112025845,56088.4,41,100,561.3,587.1,-95,-1,40,0,72.774,
15,20171112150223,20171112152543,56234.1,38,70,563.4,571,-191,-190,41,0,39.58,
15,20171112224329,20171113001409,56311.2,36,100,562.3,587,-95,-1,42,0,78.166,
15,20171113141328,20171113145548,56455.2,44,100,565.4,593.7,-191,-5,39,26,69.357,
15,20171113145628,20171113145648,56455.2,100,100,585.2,583,-1,-1,39,32,0.003,
15,20171114001001,20171114012851,56602.9,44,100,561.4,590.8,-95,-3,37,0,68.519,
15,20171114151027,20171114152447,56748.7,43,64,561.2,570.4,-192,-192,36,26,25.924,
15,20171115014952,20171115032302,56825.7,34,100,562.7,588.7,-95,-1,37,26,80.65,
15,20171115124406,20171115130706,56900.4,71,100,563.7,586,-192,-2,35,26,36.625,
15,20171115224116,20171116010046,57047.6,42,100,554.2,591.8,-34,-4,34,24,71.465,
15,20171116132604,20171116140904,57193.1,42,100,564.9,591,-191,-2,40,28,71.368,
15,20171116223143,20171116234823,57047.6,45,100,565.7,594.9,-191,-9,41,0,66.948,
15,20171116235513,20171116235523,57047.6,100,100,574.1,574.2,-1,-1,41,34,0.002,
15,20171116235753,20171116235803,57047.6,100,100,573.2,573.1,-1,-1,41,34,0.002,
15,20171117144149,20171117145449,57486.3,46,64,560.5,569.5,-191,-191,38,30,23.488,
15,20171117233753,20171118024703,57563.5,33,100,557.6,593.9,-39,-4,38,29,80.548,
15,20171118024723,20171118024733,57563.5,100,100,588.4,586.6,-1,-1,38,33,0.002,
15,20171118134924,20171118143204,57709.2,42,0,561.2,0,-191,0,41,0,71.556,
15,20171119010525,20171119022635,57856,41,100,561.9,589.2,-95,-2,37,0,70.144,
15,20171119145502,20171119151852,58001.9,44,0,562.8,0,-191,0,34,0,42.772,
15,20171119224533,20171120004153,58079,47,100,559.4,591.3,-59,-1,32,0,63.887,
15,20171120123526,20171120130056,58154.4,68,100,565.4,591.4,-190,-2,30,21,39.852,
15,20171121013245,20171121025725,58302.2,40,100,566.4,591.7,-95,-9,30,0,73.122,
15,20171121025745,20171121025755,58302.2,100,100,587.3,585.4,-2,-1,30,25,0.002,
15,20171121135622,20171121144242,58449.3,39,100,561.1,594,-191,-5,36,0,75.246,
15,20171122014224,20171122030334,58596.1,42,100,562.9,591.6,-95,-1,32,0,70.243,
15,20171122030454,20171122030504,58596.1,100,100,579.3,578.7,-1,-4,32,26,0.004,
15,20171122112316,20171122114936,58671.5,68,100,569.4,596.8,-191,-6,31,22,40.288,
15,20171123003905,20171123020625,58819.1,36,100,569.1,593.8,-191,-8,32,21,78.158,
15,20171123141526,20171123145946,58963.9,40,99,565,591.6,-191,0,36,23,73.842,
15,20171124013945,20171124030005,59109.7,40,100,561.8,585.8,-99,-1,33,22,72.209,
15,20171124152029,20171124154239,59254.8,38,70,558.1,573.8,-198,-198,31,20,41.807,
15,20171125014103,20171125030623,59331.4,38,100,565.8,586.6,-99,-1,30,19,75.952,
15,20171125030703,20171125030723,59331.4,100,100,580.6,578.6,-1,-1,30,25,0.003,
15,20171125123847,20171125130407,59408,68,100,569.1,596.1,-198,-3,30,22,40.236,
15,20171126003457,20171126015447,59553.9,41,100,569.2,593.8,-198,-9,31,21,72.636,
15,20171126015517,20171126015617,59553.9,100,100,587.2,580,-1,-1,31,26,0.01,
15,20171126132646,20171126141006,59698.3,37,97,560.7,584.2,-198,-118,37,0,75.251,
15,20171127014451,20171127031421,59844.9,34,100,562.2,586.5,-99,-1,35,0,78.999,
15,20171127032351,20171127032401,59844.9,100,100,566.5,566.4,-1,-1,35,29,0.002,
15,20171127143633,20171127145543,59989.8,42,69,565.7,568.3,-198,-118,35,0,34.509,
15,20171127225611,20171128015231,60066.7,39,100,559.5,594.1,-39,-5,34,0,73.936,
15,20171128133713,20171128141803,60211.5,44,99,561.9,597.2,-198,0,38,26,69.464,
15,20171129004018,20171129020258,60357.9,38,100,559.1,587.4,-99,-1,38,27,74.695,
15,20171129144254,20171129153014,60501.7,34,100,560.1,592.9,-198,-4,43,0,80.68,
15,20171129153044,20171129153054,60501.7,100,100,587.2,586.1,-2,-2,42,37,0.003,
15,20171129233114,20171130004824,60577.8,65,100,556.8,600.4,-59,-9,38,30,42.753,
15,20171130122753,20171130125213,60652.3,68,100,564.5,595.9,-199,-6,37,29,40.604,
15,20171130125253,20171130125313,60652.3,100,100,587.1,585.3,-1,-1,36,32,0.004,
