charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc
0.0,0.0,0.0,48.256,44,0,-24.0,532.1,35.0,87786.6,16,2018,5,0,14,12,0,2018-05-14 12:18:42,2018-05-14 13:03:42,2700.0,0.75,-532.1,-35.0,65.0,-46.666666666666664,44,127.5,1.9615384615384615,519.85,15.202857142857143
-2.0,576.9,100.0,52.496,44,35,-24.0,537.6,38.0,87872.4,16,2018,5,0,14,23,0,2018-05-14 23:59:29,2018-05-15 00:56:19,3410.0,0.9472222222222222,39.299999999999955,62.0,-38.0,65.45454545454545,9,85.79999999998836,-2.257894736841799,655.7833333333333,0.6338709677419347
0.0,0.0,0.0,52.52,47,0,-24.0,531.1,30.0,87993.5,16,2018,5,1,15,14,0,2018-05-15 14:10:04,2018-05-15 15:03:34,3210.0,0.8916666666666667,-531.1,-30.0,70.0,-33.64485981308411,47,121.10000000000582,1.7300000000000832,793.75,17.703333333333333
-1.0,581.1,100.0,50.141000000000005,42,0,-24.0,537.4,39.0,88079.4,16,2018,5,2,16,0,0,2018-05-16 00:00:27,2018-05-16 03:44:07,13420.0,3.727777777777778,43.700000000000045,61.0,-39.0,16.363636363636363,42,85.89999999999418,-2.2025641025639535,536.8833333333333,0.7163934426229516
0.0,0.0,0.0,50.472,48,0,-24.0,531.7,32.0,88196.9,16,2018,5,2,16,14,0,2018-05-16 14:19:22,2018-05-16 15:06:42,2840.0,0.7888888888888889,-531.7,-32.0,68.0,-40.563380281690144,48,117.5,1.7279411764705883,635.25,16.615625
-1.0,579.7,100.0,51.567,43,0,-24.0,537.3,38.0,88282.6,16,2018,5,3,17,0,0,2018-05-17 00:01:06,2018-05-17 03:50:26,13760.0,3.8222222222222224,42.40000000000009,62.0,-38.0,16.22093023255814,43,85.70000000001164,-2.255263157895043,534.4,0.6838709677419369
0.0,0.0,0.0,51.611999999999995,49,0,-24.0,531.0,31.0,88403.7,16,2018,5,3,17,13,0,2018-05-17 13:54:53,2018-05-17 14:43:53,2940.0,0.8166666666666667,-531.0,-31.0,69.0,-37.95918367346939,49,121.09999999999127,1.7550724637679893,604.45,17.129032258064516
-6.0,577.2,100.0,74.168,47,0,-24.0,524.4,12.0,88536.7,16,2018,5,4,18,0,0,2018-05-18 00:24:28,2018-05-18 04:04:18,13190.0,3.6638888888888888,52.80000000000007,88.0,-12.0,24.018195602729342,47,133.0,-11.083333333333334,580.5833333333334,0.6000000000000008
-1.0,569.9,100.0,0.002,47,42,-1.0,571.8,100.0,88536.7,16,2018,5,4,18,4,0,2018-05-18 04:04:38,2018-05-18 04:04:48,10.0,0.002777777777777778,-1.8999999999999773,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
0.0,0.0,0.0,51.65,45,0,-24.0,532.4,33.0,88665.7,16,2018,5,4,18,12,0,2018-05-18 12:50:24,2018-05-18 13:39:04,2920.0,0.8111111111111111,-532.4,-33.0,67.0,-40.68493150684932,45,129.0,1.9253731343283582,525.6,16.133333333333333
-1.0,571.6,100.0,53.555,36,0,-25.0,538.2,36.0,88758.2,16,2018,5,5,19,0,0,2018-05-19 00:00:09,2018-05-19 03:15:09,11700.0,3.25,33.39999999999998,64.0,-36.0,19.692307692307693,36,92.5,-2.5694444444444446,621.0833333333334,0.5218749999999996
0.0,0.0,0.0,47.475,43,0,-24.0,532.5,37.0,88887.6,16,2018,5,5,19,13,0,2018-05-19 13:55:09,2018-05-19 14:39:29,2660.0,0.7388888888888889,-532.5,-37.0,63.0,-50.07518796992481,43,129.40000000000873,2.0539682539683928,640.0,14.391891891891891
-1.0,560.9,100.0,49.878,39,0,-24.0,538.0,39.0,88979.9,16,2018,5,6,20,0,0,2018-05-20 00:02:49,2018-05-20 03:44:29,13300.0,3.6944444444444446,22.899999999999977,61.0,-39.0,16.51127819548872,39,92.29999999998836,-2.3666666666663683,563.3333333333334,0.3754098360655734
0.0,0.0,0.0,23.906,35,0,-24.0,534.4,52.0,89076.8,16,2018,5,6,20,14,0,2018-05-20 14:09:25,2018-05-20 14:31:55,1350.0,0.375,-534.4,-52.0,48.0,-138.66666666666666,35,96.90000000000873,2.018750000000182,624.9333333333333,10.276923076923076
-1.0,562.9,100.0,53.777,38,0,-24.0,537.8,37.0,89167.1,16,2018,5,0,21,0,0,2018-05-21 00:01:48,2018-05-21 01:54:58,6790.0,1.886111111111111,25.100000000000023,63.0,-37.0,33.402061855670105,38,90.30000000000291,-2.4405405405406193,569.8833333333333,0.3984126984126988
-1.0,557.8,100.0,0.003,38,33,-1.0,558.9,100.0,89167.1,16,2018,5,0,21,1,0,2018-05-21 01:55:38,2018-05-21 01:55:58,20.0,0.005555555555555556,-1.1000000000000227,0.0,0.0,0.0,5,0.0,,0.6666666666666666,-inf
0.0,0.0,0.0,35.075,38,0,-24.0,532.6,41.0,89287.9,16,2018,5,0,21,13,0,2018-05-21 13:23:25,2018-05-21 14:08:02,2677.0,0.7436111111111111,-532.6,-41.0,59.0,-55.136346656705264,38,120.79999999998836,2.0474576271184466,687.45,12.990243902439024
-2.0,574.7,100.0,72.158,39,0,-24.0,524.9,15.0,89418.4,16,2018,5,1,22,0,0,2018-05-22 00:29:06,2018-05-22 03:51:46,12160.0,3.3777777777777778,49.80000000000007,85.0,-15.0,25.164473684210527,39,130.5,-8.7,621.0666666666667,0.5858823529411773
-1.0,564.8,100.0,0.005,39,33,-1.0,567.9,100.0,89418.4,16,2018,5,1,22,3,0,2018-05-22 03:52:16,2018-05-22 03:52:46,30.0,0.008333333333333333,-3.1000000000000227,0.0,0.0,0.0,6,0.0,,0.5,-inf
0.0,0.0,0.0,28.932,35,0,-24.0,534.9,66.0,89486.9,16,2018,5,1,22,9,0,2018-05-22 09:31:10,2018-05-22 09:58:20,1630.0,0.4527777777777778,-534.9,-66.0,34.0,-145.76687116564418,35,68.5,2.014705882352941,338.4,8.104545454545454
-85.0,551.2,78.0,10.304,33,25,-24.0,536.1,66.0,89553.5,16,2018,5,1,22,13,0,2018-05-22 13:46:40,2018-05-22 13:58:50,730.0,0.20277777777777778,15.100000000000023,12.0,-66.0,59.178082191780824,8,66.60000000000582,-1.0090909090909972,228.33333333333334,1.2583333333333353
-1.0,572.8,100.0,52.06100000000001,32,0,-24.0,538.5,37.0,89646.0,16,2018,5,2,23,0,0,2018-05-23 00:02:37,2018-05-23 03:10:27,11270.0,3.1305555555555555,34.299999999999955,63.0,41.0,20.124223602484474,32,92.5,2.2560975609756095,603.7833333333333,0.5444444444444437
0.0,0.0,0.0,22.116,32,0,-24.0,538.4,74.0,89700.7,16,2018,5,2,23,9,0,2018-05-23 09:08:29,2018-05-23 09:29:19,1250.0,0.3472222222222222,-538.4,-74.0,26.0,-213.12,32,54.69999999999709,2.103846153846042,358.03333333333336,7.275675675675675
0.0,0.0,0.0,8.777999999999999,34,0,-24.0,536.2,68.0,89770.1,16,2018,5,2,23,13,0,2018-05-23 13:19:59,2018-05-23 13:29:09,550.0,0.1527777777777778,-536.2,-68.0,-68.0,-445.09090909090907,34,69.40000000000873,-1.0205882352942461,230.66666666666666,7.885294117647059
-1.0,573.4,100.0,72.435,37,0,-24.0,524.3,14.0,89900.1,16,2018,5,3,24,0,0,2018-05-24 00:21:02,2018-05-24 05:00:42,16780.0,4.661111111111111,49.10000000000002,86.0,-14.0,18.450536352800952,37,130.0,-9.285714285714286,651.8833333333333,0.5709302325581398
0.0,0.0,0.0,26.410999999999998,38,0,-24.0,537.3,69.0,89965.1,16,2018,5,3,24,9,0,2018-05-24 09:12:34,2018-05-24 09:37:14,1480.0,0.4111111111111111,-537.3,-69.0,31.0,-167.83783783783784,38,65.0,2.096774193548387,251.86666666666667,7.78695652173913
0.0,0.0,0.0,13.662,40,0,-24.0,539.0,73.0,90020.4,16,2018,5,3,24,13,0,2018-05-24 13:02:54,2018-05-24 13:16:14,800.0,0.2222222222222222,-539.0,-73.0,-73.0,-328.5,40,55.29999999998836,-0.757534246575183,205.66666666666666,7.383561643835616
-9.0,578.9,100.0,57.06100000000001,41,0,-25.0,537.5,32.0,90114.7,16,2018,5,4,25,0,0,2018-05-25 00:01:46,2018-05-25 02:37:36,9350.0,2.5972222222222223,41.39999999999998,68.0,-32.0,26.18181818181818,41,94.30000000000291,-2.946875000000091,645.5333333333333,0.6088235294117643
0.0,0.0,0.0,49.571000000000005,47,0,-24.0,532.1,33.0,90234.3,16,2018,5,4,25,13,0,2018-05-25 13:20:25,2018-05-25 14:17:25,3420.0,0.95,-532.1,-33.0,67.0,-34.73684210526316,47,119.60000000000582,1.7850746268657585,642.8166666666667,16.124242424242425
-1.0,573.8,100.0,53.06399999999999,40,0,-25.0,537.7,37.0,90327.9,16,2018,5,5,26,0,0,2018-05-26 00:01:43,2018-05-26 02:25:13,8610.0,2.3916666666666666,36.09999999999991,63.0,-37.0,26.34146341463415,40,93.59999999999127,-2.529729729729494,584.3,0.5730158730158715
0.0,0.0,0.0,25.794,37,0,-24.0,538.9,70.0,90392.9,16,2018,5,5,26,9,0,2018-05-26 09:00:10,2018-05-26 09:24:39,1469.0,0.40805555555555556,-538.9,-70.0,30.0,-171.54526889040164,37,65.0,2.1666666666666665,394.95,7.698571428571428
0.0,0.0,0.0,9.238,38,0,-24.0,536.9,67.0,90460.9,16,2018,5,5,26,13,0,2018-05-26 13:01:29,2018-05-26 13:10:39,550.0,0.1527777777777778,-536.9,-67.0,-67.0,-438.5454545454545,38,68.0,-1.0149253731343284,216.83333333333334,8.013432835820895
-1.0,572.4,100.0,51.965,37,0,-24.0,537.9,38.0,90553.5,16,2018,5,6,27,0,0,2018-05-27 00:02:00,2018-05-27 02:32:40,9040.0,2.511111111111111,34.5,62.0,-38.0,24.690265486725664,37,92.60000000000582,-2.436842105263311,651.35,0.5564516129032258
-4.0,579.8,100.0,24.552,36,29,-24.0,538.6,72.0,90617.6,16,2018,5,6,27,9,0,2018-05-27 09:04:16,2018-05-27 09:27:36,1400.0,0.3888888888888889,41.19999999999993,28.0,28.0,72.0,7,64.10000000000582,2.289285714285922,391.6,1.471428571428569
-1.0,572.6,100.0,0.003,36,31,-1.0,574.9,100.0,90617.6,16,2018,5,6,27,9,0,2018-05-27 09:27:56,2018-05-27 09:28:16,20.0,0.005555555555555556,-2.2999999999999545,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
-9.0,578.0,100.0,58.341,40,0,-24.0,537.5,33.0,90764.2,16,2018,5,0,28,0,0,2018-05-28 00:01:36,2018-05-28 01:49:36,6480.0,1.8,40.5,67.0,67.0,37.22222222222222,40,146.59999999999127,2.188059701492407,873.3333333333334,0.6044776119402985
-1.0,570.9,100.0,0.002,40,35,-1.0,572.7,100.0,90764.2,16,2018,5,0,28,1,0,2018-05-28 01:49:56,2018-05-28 01:50:06,10.0,0.002777777777777778,-1.8000000000000682,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
0.0,0.0,0.0,38.059,40,0,-24.0,533.4,56.0,90855.8,16,2018,5,0,28,12,0,2018-05-28 12:56:19,2018-05-28 13:33:39,2240.0,0.6222222222222222,-533.4,-56.0,44.0,-90.0,40,91.60000000000582,2.081818181818314,666.2166666666667,9.525
-2.0,582.3,100.0,52.603,38,0,-24.0,537.5,37.0,90978.4,16,2018,5,1,29,0,0,2018-05-29 00:03:10,2018-05-29 04:01:40,14310.0,3.975,44.799999999999955,63.0,-37.0,15.849056603773585,38,122.59999999999127,-3.3135135135132776,629.5166666666667,0.7111111111111104
0.0,0.0,0.0,42.647,41,0,-24.0,533.3,53.0,91072.3,16,2018,5,1,29,12,0,2018-05-29 12:34:47,2018-05-29 13:29:33,3286.0,0.9127777777777778,-533.3,-53.0,47.0,-58.064516129032256,41,93.90000000000873,1.9978723404257177,513.1166666666667,10.062264150943395
-1.0,577.3,100.0,56.547,39,0,-24.0,537.2,33.0,91191.8,16,2018,5,2,30,0,0,2018-05-30 00:03:08,2018-05-30 04:04:08,14460.0,4.016666666666667,40.09999999999991,67.0,-33.0,16.680497925311204,39,119.5,-3.621212121212121,633.5833333333334,0.5985074626865658
0.0,0.0,0.0,44.659,38,0,-24.0,532.8,49.0,91289.0,16,2018,5,2,30,12,0,2018-05-30 12:43:19,2018-05-30 13:29:09,2750.0,0.7638888888888888,-532.8,-49.0,51.0,-64.14545454545456,38,97.19999999999709,1.9058823529411193,519.1833333333333,10.873469387755101
0.0,0.0,0.0,6.49,38,0,-24.0,539.5,79.0,91325.6,16,2018,5,2,30,14,0,2018-05-30 14:57:29,2018-05-30 15:04:19,410.0,0.11388888888888889,-539.5,-79.0,-79.0,-693.6585365853658,38,36.60000000000582,-0.46329113924058,88.33333333333333,6.829113924050633
-1.0,575.5,100.0,52.687,32,0,-24.0,537.8,37.0,91422.4,16,2018,5,3,31,0,0,2018-05-31 00:02:12,2018-05-31 03:21:42,11970.0,3.325,37.700000000000045,63.0,-37.0,18.94736842105263,32,96.79999999998836,-2.6162162162159017,537.8833333333333,0.5984126984126992
-1.0,569.6,100.0,0.002,32,28,-1.0,570.9,100.0,91422.4,16,2018,5,3,31,3,0,2018-05-31 03:22:02,2018-05-31 03:22:12,10.0,0.002777777777777778,-1.2999999999999545,0.0,0.0,0.0,4,0.0,,0.3333333333333333,-inf
-2.0,578.6,100.0,22.925,31,25,-24.0,538.5,74.0,91477.3,16,2018,5,3,31,8,0,2018-05-31 08:27:15,2018-05-31 08:49:25,1330.0,0.36944444444444446,40.10000000000002,26.0,26.0,70.37593984962406,6,54.90000000000873,2.1115384615387973,305.05,1.5423076923076933
0.0,0.0,0.0,8.839,31,0,-24.0,533.2,55.0,91569.3,16,2018,5,3,31,14,0,2018-05-31 14:35:05,2018-05-31 14:44:05,540.0,0.15,-533.2,-55.0,45.0,-366.6666666666667,31,92.0,2.0444444444444443,345.6666666666667,9.694545454545455
-2.0,573.1,100.0,74.316,35,0,-24.0,523.1,13.0,91672.9,16,2018,6,4,1,0,0,2018-06-01 00:28:48,2018-06-01 04:39:28,15040.0,4.177777777777778,50.0,87.0,-13.0,20.824468085106382,35,103.59999999999127,-7.969230769230098,584.7166666666667,0.5747126436781609
0.0,0.0,0.0,4.566,35,0,-24.0,533.6,52.0,91769.9,16,2018,6,4,1,12,0,2018-06-01 12:30:16,2018-06-01 12:49:46,1170.0,0.325,-533.6,-52.0,48.0,-160.0,35,97.0,2.0208333333333335,470.8,10.261538461538462
0.0,0.0,0.0,26.070999999999998,38,0,-24.0,537.7,56.0,91770.0,16,2018,6,4,1,12,0,2018-06-01 12:51:56,2018-06-01 13:16:16,1460.0,0.40555555555555556,-537.7,-56.0,-56.0,-138.08219178082192,38,0.10000000000582077,-0.001785714285818228,2.1666666666666665,9.601785714285715
0.0,0.0,0.0,8.035,39,0,-24.0,539.7,70.0,91801.3,16,2018,6,4,1,14,0,2018-06-01 14:41:36,2018-06-01 14:56:16,880.0,0.24444444444444444,-539.7,-70.0,-70.0,-286.3636363636364,39,31.30000000000291,-0.4471428571428987,85.33333333333333,7.710000000000001
-24.0,539.2,35.0,1.006,34,28,-24.0,537.5,34.0,91897.5,16,2018,6,5,2,0,0,2018-06-02 00:01:59,2018-06-02 00:06:39,280.0,0.07777777777777778,1.7000000000000455,1.0,-34.0,12.857142857142858,6,96.19999999999709,-2.829411764705797,545.7166666666667,1.7000000000000455
-3.0,576.4,100.0,55.247,39,28,-24.0,534.6,35.0,91897.5,16,2018,6,5,2,1,0,2018-06-02 01:52:29,2018-06-02 03:11:39,4750.0,1.3194444444444444,41.799999999999955,65.0,0.0,49.26315789473684,11,0.0,,105.83333333333333,0.6430769230769223
0.0,0.0,0.0,37.728,36,0,-24.0,533.6,56.0,91989.9,16,2018,6,5,2,12,0,2018-06-02 12:06:16,2018-06-02 12:42:56,2200.0,0.6111111111111112,-533.6,-56.0,44.0,-91.63636363636363,36,92.39999999999418,2.0999999999998678,534.6166666666667,9.528571428571428
-1.0,557.5,100.0,49.747,35,0,-24.0,537.8,40.0,92120.1,16,2018,6,6,3,0,0,2018-06-03 00:02:12,2018-06-03 02:59:02,10610.0,2.9472222222222224,19.700000000000045,60.0,-40.0,20.358152686145147,35,130.20000000001164,-3.255000000000291,679.2666666666667,0.3283333333333341
0.0,0.0,0.0,34.369,39,0,-24.0,531.7,36.0,92258.2,16,2018,6,6,3,12,0,2018-06-03 12:24:27,2018-06-03 13:02:16,2269.0,0.6302777777777778,-531.7,-36.0,64.0,-57.117672983693254,39,138.09999999999127,2.1578124999998636,565.4166666666666,14.769444444444446
-1.0,573.8,100.0,53.744,37,0,-24.0,537.8,36.0,92341.6,16,2018,6,0,4,0,0,2018-06-04 00:01:20,2018-06-04 02:00:50,7170.0,1.9916666666666667,36.0,64.0,-36.0,32.13389121338912,37,83.40000000000873,-2.3166666666669093,659.0666666666667,0.5625
-119.0,556.0,92.0,36.326,39,0,-24.0,533.0,52.0,92437.5,16,2018,6,0,4,12,0,2018-06-04 12:03:30,2018-06-04 12:39:41,2171.0,0.6030555555555556,23.0,40.0,48.0,66.32888070013819,39,95.89999999999418,1.9979166666665453,602.6666666666666,0.575
-2.0,576.8,100.0,50.402,39,0,-24.0,537.8,40.0,92550.8,16,2018,6,1,5,0,0,2018-06-05 00:01:48,2018-06-05 02:14:38,7970.0,2.213888888888889,39.0,60.0,52.0,27.101631116687578,39,113.30000000000291,2.1788461538462096,682.1166666666667,0.65
0.0,0.0,0.0,7.292999999999999,37,0,-119.0,544.6,44.0,92672.1,16,2018,6,1,5,14,0,2018-06-05 14:47:34,2018-06-05 14:54:34,420.0,0.11666666666666667,-544.6,-44.0,56.0,-377.1428571428571,37,121.30000000000291,2.1660714285714806,752.9333333333333,12.377272727272727
0.0,0.0,0.0,26.19,41,0,-24.0,532.9,35.0,92704.1,16,2018,6,1,5,16,0,2018-06-05 16:18:35,2018-06-05 16:45:34,1619.0,0.44972222222222225,-532.9,-35.0,-35.0,-77.82581840642372,41,32.0,-0.9142857142857143,84.01666666666667,15.225714285714284
-4.0,578.7,100.0,52.788999999999994,37,0,-24.0,537.5,36.0,92762.6,16,2018,6,2,6,0,0,2018-06-06 00:02:51,2018-06-06 03:56:41,14030.0,3.897222222222222,41.200000000000045,64.0,-36.0,16.421952957947255,37,58.5,-1.625,437.28333333333336,0.6437500000000007
0.0,0.0,0.0,28.791999999999998,39,0,-25.0,533.0,50.0,92858.4,16,2018,6,2,6,12,0,2018-06-06 12:06:31,2018-06-06 12:38:31,1920.0,0.5333333333333333,-533.0,-50.0,50.0,-93.75,39,95.79999999998836,1.9159999999997672,489.8333333333333,10.66
0.0,0.0,0.0,0.268,40,0,-24.0,535.7,65.0,92887.7,16,2018,6,2,6,14,0,2018-06-06 14:01:21,2018-06-06 14:03:01,100.0,0.027777777777777776,-535.7,-65.0,-65.0,-2340.0,40,29.30000000000291,-0.45076923076927555,82.83333333333333,8.241538461538463
-120.0,552.7,88.0,20.317,42,36,-24.0,535.9,65.0,92886.8,16,2018,6,2,6,14,0,2018-06-06 14:04:41,2018-06-06 14:25:01,1220.0,0.3388888888888889,16.800000000000068,23.0,-65.0,67.8688524590164,6,-0.8999999999941792,0.013846153846064297,1.6666666666666667,0.7304347826086987
-9.0,572.3,100.0,77.215,41,0,-24.0,533.2,34.0,92979.5,16,2018,6,2,6,19,0,2018-06-06 19:53:21,2018-06-07 03:12:35,26354.0,7.320555555555556,39.09999999999991,66.0,54.0,9.015709190255748,41,92.69999999999709,1.7166666666666128,328.3333333333333,0.5924242424242411
0.0,0.0,0.0,0.086,38,0,-24.0,532.5,34.0,93099.1,16,2018,6,3,7,13,0,2018-06-07 13:44:48,2018-06-07 13:45:28,40.0,0.011111111111111112,-532.5,-34.0,66.0,-3060.0,38,119.60000000000582,1.8121212121213004,632.2166666666667,15.661764705882353
0.0,0.0,0.0,48.806999999999995,45,0,-24.0,533.0,34.0,93098.7,16,2018,6,3,7,13,0,2018-06-07 13:46:58,2018-06-07 14:42:28,3330.0,0.925,-533.0,-34.0,-34.0,-36.75675675675676,45,-0.40000000000873115,0.011764705882609739,1.5,15.676470588235293
-2.0,565.9,100.0,51.20399999999999,40,0,-24.0,537.5,36.0,93194.7,16,2018,6,4,8,0,0,2018-06-08 00:02:41,2018-06-08 03:58:41,14160.0,3.933333333333333,28.399999999999977,64.0,-36.0,16.271186440677965,40,96.0,-2.6666666666666665,560.2166666666667,0.44374999999999964
-1.0,560.7,100.0,0.002,39,36,-2.0,561.0,100.0,93194.7,16,2018,6,4,8,3,0,2018-06-08 03:59:31,2018-06-08 03:59:41,10.0,0.002777777777777778,-0.2999999999999545,0.0,0.0,0.0,3,0.0,,0.8333333333333334,-inf
0.0,0.0,0.0,0.618,38,0,-24.0,533.2,40.0,93314.8,16,2018,6,4,8,14,0,2018-06-08 14:05:22,2018-06-08 14:08:42,200.0,0.05555555555555555,-533.2,-40.0,60.0,-720.0,38,120.10000000000582,2.0016666666667637,605.6833333333333,13.330000000000002
0.0,0.0,0.0,22.305999999999997,43,0,-120.0,545.3,48.0,93314.8,16,2018,6,4,8,14,0,2018-06-08 14:20:20,2018-06-08 14:41:10,1250.0,0.3472222222222222,-545.3,-48.0,-48.0,-138.24,43,0.0,-0.0,11.633333333333333,11.360416666666666
-3.0,563.7,100.0,43.278,36,0,-24.0,538.2,47.0,93372.5,16,2018,6,5,9,0,0,2018-06-09 00:01:46,2018-06-09 02:08:56,7630.0,2.1194444444444445,25.5,53.0,-47.0,25.006553079947576,36,57.69999999999709,-1.2276595744680232,560.6,0.4811320754716981
-1.0,578.4,100.0,22.758000000000003,36,29,-24.0,538.6,74.0,93428.0,16,2018,6,5,9,8,0,2018-06-09 08:43:25,2018-06-09 09:05:15,1310.0,0.3638888888888889,39.799999999999955,26.0,26.0,71.45038167938931,7,55.5,2.1346153846153846,394.48333333333335,1.530769230769229
-4.0,581.6,100.0,57.236000000000004,34,0,-24.0,537.4,32.0,93587.8,16,2018,6,6,10,1,0,2018-06-10 01:04:40,2018-06-10 05:22:00,15440.0,4.288888888888889,44.200000000000045,68.0,68.0,15.854922279792747,34,159.8000000000029,2.3500000000000427,959.4166666666666,0.6500000000000007
0.0,0.0,0.0,20.422,35,0,-24.0,535.4,66.0,93657.0,16,2018,6,6,10,9,0,2018-06-10 09:41:14,2018-06-10 10:00:44,1170.0,0.325,-535.4,-66.0,34.0,-203.07692307692307,35,69.19999999999709,2.0352941176469734,259.23333333333335,8.112121212121211
0.0,0.0,0.0,26.749000000000002,40,0,-24.0,534.4,61.0,93712.6,16,2018,6,6,10,13,0,2018-06-10 13:22:34,2018-06-10 13:49:24,1610.0,0.44722222222222224,-534.4,-61.0,-61.0,-136.3975155279503,40,55.60000000000582,-0.911475409836161,201.83333333333334,8.760655737704917
-5.0,582.5,100.0,54.291000000000004,37,0,-24.0,537.5,34.0,93815.8,16,2018,6,0,11,0,0,2018-06-11 00:02:54,2018-06-11 04:06:04,14590.0,4.052777777777778,45.0,66.0,-34.0,16.28512679917752,37,103.19999999999709,-3.0352941176469734,613.5,0.6818181818181818
0.0,0.0,0.0,30.169,38,0,-24.0,535.3,66.0,93880.9,16,2018,6,0,11,9,0,2018-06-11 09:18:28,2018-06-11 09:50:07,1899.0,0.5275,-535.3,-66.0,34.0,-125.11848341232228,38,65.09999999999127,1.9147058823526844,312.4,8.11060606060606
0.0,0.0,0.0,29.385,44,0,-24.0,534.6,58.0,93946.2,16,2018,6,0,11,13,0,2018-06-11 13:40:07,2018-06-11 14:15:57,2150.0,0.5972222222222222,-534.6,-58.0,-58.0,-97.11627906976744,44,65.30000000000291,-1.1258620689655674,230.0,9.217241379310344
-2.0,566.1,100.0,55.619,41,0,-24.0,537.3,33.0,94038.5,16,2018,6,1,12,0,0,2018-06-12 00:01:45,2018-06-12 03:21:55,12010.0,3.3361111111111112,28.800000000000068,67.0,-33.0,20.083263946711075,41,92.30000000000291,-2.7969696969697853,585.8,0.4298507462686577
-1.0,560.2,100.0,0.002,41,38,-1.0,560.8,100.0,94038.5,16,2018,6,1,12,3,0,2018-06-12 03:22:35,2018-06-12 03:22:45,10.0,0.002777777777777778,-0.599999999999909,0.0,0.0,0.0,3,0.0,,0.6666666666666666,-inf
-16.0,581.5,98.0,26.252,40,33,-24.0,538.0,70.0,94098.1,16,2018,6,1,12,9,0,2018-06-12 09:14:11,2018-06-12 09:44:21,1810.0,0.5027777777777778,43.5,28.0,30.0,55.69060773480663,7,59.60000000000582,1.9866666666668606,351.43333333333334,1.5535714285714286
0.0,0.0,0.0,22.018,42,0,-24.0,536.8,68.0,94162.9,16,2018,6,1,12,13,0,2018-06-12 13:11:41,2018-06-12 14:02:30,3049.0,0.8469444444444445,-536.8,-68.0,30.0,-80.28861921941619,42,64.79999999998836,2.159999999999612,207.33333333333334,7.894117647058823
-3.0,582.9,100.0,55.336000000000006,41,0,-24.0,537.0,34.0,94258.5,16,2018,6,1,12,22,0,2018-06-12 22:01:59,2018-06-13 02:08:09,14770.0,4.102777777777778,45.89999999999998,66.0,-34.0,16.086662153012863,41,95.60000000000582,-2.811764705882524,479.48333333333335,0.6954545454545451
0.0,0.0,0.0,29.366999999999997,38,0,-24.0,536.8,70.0,94323.6,16,2018,6,2,13,9,0,2018-06-13 09:11:43,2018-06-13 09:45:23,2020.0,0.5611111111111111,-536.8,-70.0,30.0,-124.75247524752476,38,65.10000000000582,2.170000000000194,423.56666666666666,7.668571428571428
-7.0,578.6,100.0,59.931999999999995,39,0,-24.0,535.3,28.0,94472.0,16,2018,6,2,13,22,0,2018-06-13 22:01:48,2018-06-14 02:22:28,15640.0,4.344444444444444,43.30000000000007,72.0,-28.0,16.57289002557545,39,148.39999999999418,-5.299999999999792,736.4166666666666,0.6013888888888899
-1.0,578.2,100.0,26.125,38,0,-24.0,536.9,70.0,94531.8,16,2018,6,3,14,9,0,2018-06-14 09:08:09,2018-06-14 09:39:19,1870.0,0.5194444444444445,41.30000000000007,30.0,30.0,57.75401069518716,38,59.80000000000291,1.9933333333334304,405.68333333333334,1.376666666666669
0.0,0.0,0.0,37.203,43,0,-24.0,533.3,57.0,94597.1,16,2018,6,3,14,13,0,2018-06-14 13:17:29,2018-06-14 14:01:02,2613.0,0.7258333333333333,-533.3,-57.0,43.0,-78.53042479908152,43,65.30000000000291,1.5186046511628584,218.16666666666666,9.356140350877192
-120.0,546.9,62.0,7.638,44,38,-24.0,534.1,54.0,94655.9,16,2018,6,3,14,17,0,2018-06-14 17:29:14,2018-06-14 17:36:34,440.0,0.12222222222222222,12.799999999999955,8.0,-54.0,65.45454545454545,6,58.79999999998836,-1.0888888888886734,208.2,1.5999999999999943
-1.0,576.8,100.0,49.321999999999996,42,0,-24.0,537.3,39.0,94693.8,16,2018,6,3,14,22,0,2018-06-14 22:01:35,2018-06-15 00:48:25,10010.0,2.7805555555555554,39.5,61.0,23.0,21.93806193806194,42,37.90000000000873,1.6478260869569012,265.01666666666665,0.6475409836065574
-1.0,573.6,100.0,0.002,42,37,-1.0,574.3,100.0,94693.8,16,2018,6,4,15,0,0,2018-06-15 00:48:45,2018-06-15 00:48:55,10.0,0.002777777777777778,-0.6999999999999318,0.0,0.0,0.0,5,0.0,,0.3333333333333333,-inf
0.0,0.0,0.0,27.927,39,0,-24.0,536.3,68.0,94762.8,16,2018,6,4,15,8,0,2018-06-15 08:59:08,2018-06-15 09:31:08,1920.0,0.5333333333333333,-536.3,-68.0,32.0,-127.5,39,69.0,2.15625,490.21666666666664,7.886764705882352
