charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode
-16.1,372.4,75.0,22.53,28,19,-64.9,318.6,4.0,163523.0,11,2018,3,0,19,17,0,2018-03-19 17:22:57,2018-03-19 18:39:07,4570.0,1.2694444444444444,53.799999999999955,71.0,78.0,55.92997811816193,9,853.0,10.935897435897436,4763.05,0.7577464788732388,41.43666666666665,1,3
-16.0,370.9,80.0,10.988,16,6,-15.5,338.8,46.0,163610.0,11,2018,3,1,20,8,0,2018-03-20 08:59:11,2018-03-20 09:40:31,2480.0,0.6888888888888889,32.099999999999966,34.0,29.0,49.354838709677416,10,87.0,3.0,860.0666666666667,0.9441176470588225,42.12555555555554,1,3
-16.1,372.5,76.0,19.494,24,15,-8.6,321.4,15.0,163736.0,11,2018,3,1,20,17,0,2018-03-20 17:11:05,2018-03-20 18:19:36,4111.0,1.1419444444444444,51.10000000000002,61.0,65.0,53.41765993675505,9,126.0,1.9384615384615385,450.56666666666666,0.8377049180327872,43.267499999999984,1,3
-16.1,374.8,85.0,15.105,23,12,-20.0,334.9,38.0,163832.0,11,2018,3,1,20,23,0,2018-03-20 23:10:09,2018-03-21 00:16:26,3977.0,1.1047222222222222,39.900000000000034,47.0,38.0,42.544631631883334,11,96.0,2.526315789473684,290.55,0.8489361702127667,44.372222222222206,1,3
-16.0,374.8,85.0,13.817,19,11,-64.7,342.8,43.0,163930.0,11,2018,3,2,21,16,0,2018-03-21 16:09:20,2018-03-21 17:10:40,3680.0,1.0222222222222221,32.0,42.0,42.0,41.08695652173913,8,98.0,2.3333333333333335,952.9,0.7619047619047619,45.39444444444443,1,3
-16.1,374.7,85.0,12.703,19,11,-59.7,345.6,47.0,164020.0,11,2018,3,2,21,23,0,2018-03-21 23:03:12,2018-03-22 00:02:39,3567.0,0.9908333333333333,29.099999999999966,38.0,38.0,38.35155592935239,8,90.0,2.3684210526315788,352.53333333333336,0.7657894736842096,46.385277777777766,1,3
-29.9,370.7,71.0,19.067,28,18,-7.6,319.4,12.0,164170.0,11,2018,3,3,22,17,0,2018-03-22 17:57:50,2018-03-22 18:57:40,3590.0,0.9972222222222222,51.30000000000001,59.0,73.0,59.16434540389972,10,150.0,2.0547945205479454,1075.1833333333334,0.869491525423729,47.382499999999986,1,3
-16.1,374.8,84.0,16.151,25,15,-3.0,331.8,34.0,164265.0,11,2018,3,3,22,23,0,2018-03-22 23:35:39,2018-03-23 00:44:26,4127.0,1.146388888888889,43.0,50.0,37.0,43.61521686455052,10,95.0,2.5675675675675675,277.98333333333335,0.86,48.52888888888887,1,3
-59.8,341.8,42.0,1.195,22,17,-0.1,333.1,38.0,164377.0,11,2018,3,4,23,16,0,2018-03-23 16:20:32,2018-03-23 16:25:36,304.0,0.08444444444444445,8.699999999999989,4.0,46.0,47.368421052631575,5,112.0,2.4347826086956523,936.1,2.174999999999997,48.613333333333316,1,3
-59.9,347.6,48.0,1.965,23,17,-6.6,337.1,42.0,164377.0,11,2018,3,4,23,16,0,2018-03-23 16:28:48,2018-03-23 16:34:38,350.0,0.09722222222222222,10.5,6.0,0.0,61.714285714285715,6,0.0,,3.2,1.75,48.71055555555554,1,3
-16.2,374.7,87.0,16.422,28,19,-5.0,331.7,37.0,164409.0,11,2018,3,4,23,17,0,2018-03-23 17:46:59,2018-03-23 18:55:19,4100.0,1.1388888888888888,43.0,50.0,11.0,43.90243902439025,9,32.0,2.909090909090909,72.35,0.86,49.84944444444442,1,3
-16.1,374.9,83.0,18.809,34,21,-8.1,327.1,25.0,164544.0,11,2018,3,6,25,16,0,2018-03-25 16:05:37,2018-03-25 17:21:17,4540.0,1.261111111111111,47.799999999999955,58.0,62.0,45.991189427312776,13,135.0,2.1774193548387095,2710.3,0.824137931034482,51.110555555555536,1,3
-16.1,374.9,84.0,9.093,19,12,-59.7,352.6,57.0,164615.0,11,2018,3,0,26,7,0,2018-03-26 07:41:29,2018-03-26 08:30:49,2960.0,0.8222222222222222,22.299999999999955,27.0,26.0,32.83783783783784,7,71.0,2.730769230769231,860.2,0.8259259259259243,51.93277777777776,1,3
-59.8,363.1,64.0,9.263,29,21,-10.3,332.4,34.0,164729.0,11,2018,3,0,26,18,0,2018-03-26 18:08:18,2018-03-26 18:34:58,1600.0,0.4444444444444444,30.700000000000045,30.0,50.0,67.5,8,114.0,2.28,577.4833333333333,1.0233333333333348,52.3772222222222,1,3
-16.2,374.8,88.0,11.619000000000002,28,22,-7.0,343.8,53.0,164795.0,11,2018,3,0,26,22,0,2018-03-26 22:13:55,2018-03-26 23:08:36,3281.0,0.9113888888888889,31.0,35.0,11.0,38.40292593721426,6,66.0,6.0,218.95,0.8857142857142857,53.28861111111109,1,3
-30.0,370.4,77.0,15.899000000000001,32,22,-7.5,327.0,28.0,164928.0,11,2018,3,1,27,17,0,2018-03-27 17:30:35,2018-03-27 18:20:16,2981.0,0.8280555555555555,43.39999999999998,49.0,60.0,59.17477356591748,10,133.0,2.216666666666667,1101.9833333333333,0.8857142857142852,54.116666666666646,1,3
-16.1,374.8,86.0,16.178,31,22,-12.4,332.6,36.0,165024.0,11,2018,3,1,27,22,0,2018-03-27 22:44:06,2018-03-27 23:50:16,3970.0,1.1027777777777779,42.19999999999999,50.0,41.0,45.34005037783375,9,96.0,2.341463414634146,263.8333333333333,0.8439999999999998,55.21944444444442,1,3
-16.1,372.6,79.0,16.143,31,23,-59.9,333.7,29.0,165153.0,11,2018,3,2,28,16,0,2018-03-28 16:14:58,2018-03-28 17:15:18,3620.0,1.0055555555555555,38.900000000000034,50.0,57.0,49.72375690607735,8,129.0,2.263157894736842,984.7,0.7780000000000007,56.22499999999997,1,3
-16.2,374.7,88.0,15.019,31,22,-59.9,340.7,42.0,165267.0,11,2018,3,2,28,22,0,2018-03-28 22:44:37,2018-03-28 23:48:17,3820.0,1.0611111111111111,34.0,46.0,37.0,43.35078534031413,9,114.0,3.081081081081081,329.31666666666666,0.7391304347826086,57.28611111111108,1,3
-16.2,371.7,79.0,14.044,29,21,-22.0,332.8,34.0,165386.0,11,2018,3,3,29,17,0,2018-03-29 17:17:06,2018-03-29 18:08:27,3081.0,0.8558333333333333,38.89999999999998,45.0,54.0,52.58033106134372,8,119.0,2.2037037037037037,1048.8166666666666,0.8644444444444439,58.14194444444442,1,3
-16.1,374.8,87.0,18.163,28,17,-13.2,327.9,31.0,165508.0,11,2018,3,3,29,23,0,2018-03-29 23:47:49,2018-03-30 01:02:26,4477.0,1.243611111111111,46.900000000000034,56.0,48.0,45.03015412106322,11,122.0,2.5416666666666665,339.3666666666667,0.8375000000000006,59.38555555555553,1,3
-16.1,374.9,83.0,18.668,28,19,-5.2,326.8,26.0,165641.0,11,2018,3,4,30,16,0,2018-03-30 16:36:50,2018-03-30 17:52:50,4560.0,1.2666666666666666,48.099999999999966,57.0,61.0,45.0,9,133.0,2.180327868852459,934.4,0.8438596491228064,60.65222222222219,1,3
-16.2,374.8,88.0,19.868,29,19,-11.4,323.9,26.0,165786.0,11,2018,3,4,30,23,0,2018-03-30 23:50:19,2018-03-31 01:09:36,4757.0,1.321388888888889,50.900000000000034,62.0,57.0,46.92032793777591,10,145.0,2.543859649122807,357.48333333333335,0.8209677419354844,61.97361111111108,1,3
-16.1,374.7,80.0,22.283,33,24,-14.4,319.3,11.0,165950.0,11,2018,3,5,31,16,0,2018-03-31 16:49:27,2018-03-31 18:15:30,5163.0,1.4341666666666666,55.39999999999998,69.0,77.0,48.11156304474143,9,164.0,2.1298701298701297,939.85,0.8028985507246373,63.40777777777775,1,3
-16.1,370.7,75.0,15.254000000000001,28,18,-4.0,329.6,28.0,166082.0,11,2018,4,6,1,12,0,2018-04-01 12:17:44,2018-04-01 13:06:04,2900.0,0.8055555555555556,41.099999999999966,47.0,52.0,58.3448275862069,10,132.0,2.5384615384615383,1082.2333333333333,0.8744680851063823,64.21333333333331,1,3
-16.1,374.9,88.0,10.698,32,26,-6.0,346.5,56.0,166146.0,11,2018,4,6,1,16,0,2018-04-01 16:39:02,2018-04-01 17:30:03,3061.0,0.8502777777777778,28.399999999999977,32.0,19.0,37.63475988239137,6,64.0,3.3684210526315788,212.96666666666667,0.8874999999999993,65.06361111111109,1,3
-16.3,372.8,85.0,5.444,31,27,-65.9,364.7,69.0,166396.0,11,2018,4,0,2,17,0,2018-04-02 17:52:45,2018-04-02 18:22:45,1800.0,0.5,8.100000000000023,16.0,19.0,32.0,4,250.0,13.157894736842104,1462.7,0.5062500000000014,65.56361111111109,1,3
-16.1,370.9,78.0,17.445999999999998,21,9,-7.5,324.5,24.0,166618.0,11,2018,4,1,3,17,0,2018-04-03 17:10:43,2018-04-03 18:12:53,3730.0,1.0361111111111112,46.39999999999998,54.0,61.0,52.11796246648793,12,222.0,3.639344262295082,1367.9666666666667,0.8592592592592588,66.5997222222222,1,3
-16.1,374.6,85.0,18.225,22,10,-8.2,326.8,29.0,166723.0,11,2018,4,1,3,22,0,2018-04-03 22:55:41,2018-04-04 00:10:49,4508.0,1.2522222222222221,47.80000000000001,56.0,49.0,44.72049689440994,12,105.0,2.142857142857143,282.8,0.8535714285714288,67.85194444444441,1,3
-16.0,374.7,86.0,3.7939999999999996,17,15,-30.0,368.8,76.0,166815.0,11,2018,4,2,4,15,0,2018-04-04 15:39:46,2018-04-04 16:10:16,1830.0,0.5083333333333333,5.899999999999977,10.0,9.0,19.672131147540984,2,92.0,10.222222222222221,928.95,0.5899999999999977,68.36027777777775,1,3
-16.1,374.7,84.0,21.18,17,5,-61.7,324.6,18.0,166941.0,11,2018,4,3,5,8,0,2018-04-05 08:37:42,2018-04-05 10:05:57,5295.0,1.4708333333333334,50.099999999999966,66.0,68.0,44.87252124645892,12,126.0,1.8529411764705883,987.4333333333333,0.7590909090909086,69.83111111111108,1,3
-16.0,374.7,80.0,17.111,19,8,-8.1,329.2,27.0,167054.0,11,2018,4,3,5,15,0,2018-04-05 15:56:16,2018-04-05 17:08:07,4311.0,1.1975,45.5,53.0,57.0,44.258872651356995,11,113.0,1.9824561403508771,350.31666666666666,0.8584905660377359,71.02861111111109,1,3
-16.2,374.9,84.0,13.974,14,5,-24.1,336.8,42.0,167143.0,11,2018,4,4,6,8,0,2018-04-06 08:58:29,2018-04-06 10:01:32,3783.0,1.0508333333333333,38.099999999999966,42.0,38.0,39.968279143536876,9,89.0,2.3421052631578947,950.3666666666667,0.9071428571428564,72.07944444444442,1,3
-16.0,374.6,85.0,17.715,21,12,-12.7,328.5,30.0,167259.0,11,2018,4,4,6,16,0,2018-04-06 16:03:47,2018-04-06 17:17:37,4430.0,1.2305555555555556,46.10000000000002,55.0,54.0,44.69525959367945,9,116.0,2.1481481481481484,362.25,0.8381818181818186,73.30999999999997,1,3
-16.1,374.7,85.0,20.524,23,12,-10.2,321.1,21.0,167401.0,11,2018,4,4,6,23,0,2018-04-06 23:08:26,2018-04-07 00:27:44,4758.0,1.3216666666666668,53.599999999999966,64.0,64.0,48.42370744010088,11,142.0,2.21875,350.81666666666666,0.8374999999999995,74.63166666666665,1,3
-64.8,367.1,68.0,16.881,24,15,-16.1,318.4,14.0,167556.0,11,2018,4,5,7,15,0,2018-04-07 15:56:46,2018-04-07 16:42:06,2720.0,0.7555555555555555,48.700000000000045,54.0,71.0,71.47058823529412,9,155.0,2.183098591549296,929.0333333333333,0.9018518518518527,75.3872222222222,1,3
-16.1,373.4,87.0,4.9430000000000005,24,22,-9.8,360.4,73.0,167556.0,11,2018,4,5,7,17,0,2018-04-07 17:04:46,2018-04-07 17:36:26,1900.0,0.5277777777777778,13.0,14.0,-5.0,26.526315789473685,2,0.0,-0.0,22.666666666666668,0.9285714285714286,75.91499999999998,1,3
-16.2,371.7,75.0,21.519000000000002,22,10,-31.7,317.3,8.0,167716.0,11,2018,4,6,8,9,0,2018-04-08 09:16:02,2018-04-08 10:28:12,4330.0,1.2027777777777777,54.39999999999998,67.0,79.0,55.70438799076213,12,160.0,2.0253164556962027,939.6,0.8119402985074623,77.11777777777776,1,3
-16.2,372.7,84.0,14.517999999999999,28,20,-18.1,334.5,39.0,167818.0,11,2018,4,6,8,16,0,2018-04-08 16:37:53,2018-04-08 17:32:23,3270.0,0.9083333333333333,38.19999999999999,45.0,36.0,49.54128440366973,8,102.0,2.8333333333333335,369.68333333333334,0.8488888888888886,78.02611111111109,1,3
-16.1,371.1,81.0,7.545,18,11,-65.7,356.2,58.0,167899.0,11,2018,4,0,9,9,0,2018-04-09 09:20:10,2018-04-09 09:52:11,1921.0,0.5336111111111111,14.900000000000034,23.0,26.0,43.1025507548152,7,81.0,3.1153846153846154,947.7833333333333,0.6478260869565232,78.5597222222222,1,3
-16.1,370.8,77.0,10.04,28,20,-59.9,346.3,44.0,168013.0,11,2018,4,0,9,16,0,2018-04-09 16:41:42,2018-04-09 17:20:52,2350.0,0.6527777777777778,24.5,33.0,37.0,50.5531914893617,8,114.0,3.081081081081081,409.51666666666665,0.7424242424242424,79.21249999999998,1,3
-64.8,361.6,64.0,7.268,25,19,-64.8,340.6,42.0,168127.0,11,2018,4,0,9,22,0,2018-04-09 22:53:15,2018-04-09 23:12:25,1150.0,0.3194444444444444,21.0,22.0,35.0,68.86956521739131,6,114.0,3.257142857142857,332.3833333333333,0.9545454545454546,79.53194444444442,1,3
-64.8,357.1,57.0,5.935,23,17,-12.9,333.0,37.0,168204.0,11,2018,4,1,10,10,0,2018-04-10 10:58:56,2018-04-10 11:15:56,1020.0,0.2833333333333333,24.100000000000023,20.0,27.0,70.58823529411765,6,77.0,2.8518518518518516,706.5166666666667,1.2050000000000012,79.81527777777775,1,3
-16.2,374.9,87.0,14.219000000000001,30,22,-59.8,341.0,43.0,168369.0,11,2018,4,1,10,22,0,2018-04-10 22:52:45,2018-04-10 23:55:45,3780.0,1.05,33.89999999999998,44.0,14.0,41.904761904761905,8,165.0,11.785714285714286,696.8166666666667,0.770454545454545,80.86527777777775,1,3
-16.2,371.6,82.0,14.767999999999999,33,24,-31.3,333.6,36.0,168481.0,11,2018,4,2,11,17,0,2018-04-11 17:19:39,2018-04-11 18:11:47,3128.0,0.8688888888888889,38.0,46.0,51.0,52.94117647058823,9,112.0,2.196078431372549,1043.9,0.8260869565217391,81.73416666666664,1,3
-16.1,371.1,80.0,13.317,25,16,-22.6,335.0,40.0,168584.0,11,2018,4,3,12,9,0,2018-04-12 09:15:12,2018-04-12 10:00:16,2704.0,0.7511111111111111,36.10000000000002,40.0,42.0,53.25443786982249,9,103.0,2.4523809523809526,903.4166666666666,0.9025000000000005,82.48527777777775,1,3
-16.2,373.3,81.0,16.438,32,24,-24.3,331.1,31.0,168691.0,11,2018,4,3,12,16,0,2018-04-12 16:46:49,2018-04-12 17:47:52,3663.0,1.0175,42.19999999999999,50.0,49.0,49.140049140049136,8,107.0,2.183673469387755,406.55,0.8439999999999998,83.50277777777775,1,3
-16.2,375.0,88.0,14.404000000000002,30,21,-12.8,336.7,44.0,168791.0,11,2018,4,3,12,23,0,2018-04-12 23:18:25,2018-04-13 00:21:12,3767.0,1.0463888888888888,38.30000000000001,44.0,37.0,42.049376161401646,9,100.0,2.7027027027027026,330.55,0.8704545454545457,84.54916666666664,1,3
-29.8,370.3,70.0,14.312999999999999,25,14,-64.7,330.8,17.0,168932.0,11,2018,4,4,13,16,0,2018-04-13 16:27:22,2018-04-13 17:19:22,3120.0,0.8666666666666667,39.5,53.0,71.0,61.15384615384615,11,141.0,1.9859154929577465,966.1666666666666,0.7452830188679245,85.4158333333333,1,3
-16.2,371.4,81.0,15.095,23,13,-22.0,331.4,35.0,169233.0,11,2018,4,6,15,9,0,2018-04-15 09:06:28,2018-04-15 10:00:21,3233.0,0.8980555555555556,40.0,46.0,35.0,51.22177544076709,10,301.0,8.6,2387.1,0.8695652173913043,86.31388888888885,1,3
-16.0,374.1,79.0,21.730999999999998,33,24,-8.5,319.4,12.0,169371.0,11,2018,4,6,15,17,0,2018-04-15 17:04:03,2018-04-15 18:22:33,4710.0,1.3083333333333333,54.700000000000045,67.0,69.0,51.210191082802545,9,138.0,2.0,423.7,0.8164179104477619,87.62222222222219,1,3
-29.9,368.0,76.0,9.829,30,21,-8.2,338.0,46.0,169469.0,11,2018,4,6,15,22,0,2018-04-15 22:47:02,2018-04-15 23:15:52,1730.0,0.48055555555555557,30.0,30.0,33.0,62.42774566473988,9,98.0,2.9696969696969697,264.48333333333335,1.0,88.10277777777775,1,3
-16.0,373.6,79.0,22.815,34,23,-11.7,316.3,8.0,169605.0,11,2018,4,0,16,16,0,2018-04-16 16:27:48,2018-04-16 17:47:48,4800.0,1.3333333333333333,57.30000000000001,71.0,68.0,53.25,11,136.0,2.0,1031.9333333333334,0.8070422535211269,89.43611111111107,1,3
-16.1,375.0,80.0,19.204,32,22,-13.1,326.0,21.0,169741.0,11,2018,4,0,16,23,0,2018-04-16 23:50:52,2018-04-17 01:07:39,4607.0,1.2797222222222222,49.0,59.0,58.0,46.10375515519861,10,136.0,2.3448275862068964,363.06666666666666,0.8305084745762712,90.7158333333333,1,3
-16.1,375.1,80.0,21.475,33,24,-13.9,320.6,14.0,169891.0,11,2018,4,1,17,15,0,2018-04-17 15:49:19,2018-04-17 17:10:59,4900.0,1.3611111111111112,54.5,66.0,66.0,48.48979591836734,9,150.0,2.272727272727273,881.6666666666666,0.8257575757575758,92.07694444444441,1,3
-59.9,338.6,29.0,5.1339999999999995,28,24,-59.8,322.8,12.0,170134.0,11,2018,4,2,18,14,0,2018-04-18 14:49:07,2018-04-18 15:04:37,930.0,0.25833333333333336,15.800000000000011,17.0,68.0,65.80645161290322,4,243.0,3.573529411764706,1298.1333333333334,0.929411764705883,92.33527777777775,1,3
-16.1,371.5,83.0,14.341,32,25,-59.6,339.3,39.0,170134.0,11,2018,4,2,18,16,0,2018-04-18 16:09:52,2018-04-18 17:00:32,3040.0,0.8444444444444444,32.19999999999999,44.0,-10.0,52.10526315789474,7,0.0,-0.0,65.25,0.7318181818181816,93.1797222222222,1,3
-16.2,375.1,88.0,15.375,26,18,-8.5,334.3,41.0,170242.0,11,2018,4,3,19,9,0,2018-04-19 09:17:29,2018-04-19 10:23:49,3980.0,1.1055555555555556,40.80000000000001,47.0,42.0,42.51256281407035,8,108.0,2.5714285714285716,976.95,0.868085106382979,94.28527777777775,1,3
-16.1,372.6,78.0,16.534000000000002,24,14,-8.6,329.0,28.0,170475.0,11,2018,4,1,24,9,0,2018-04-24 09:07:59,2018-04-24 10:07:56,3597.0,0.9991666666666666,43.60000000000002,50.0,60.0,50.04170141784821,10,233.0,3.8833333333333333,7124.166666666667,0.8720000000000004,95.28444444444442,1,3
-16.0,371.5,75.0,18.428,34,26,-10.4,324.0,18.0,170614.0,11,2018,4,1,24,17,0,2018-04-24 17:54:27,2018-04-24 18:54:27,3600.0,1.0,47.5,57.0,60.0,57.0,8,139.0,2.316666666666667,466.51666666666665,0.8333333333333334,96.28444444444442,1,3
-16.1,374.9,79.0,15.245999999999999,31,20,-21.3,335.1,33.0,170714.0,11,2018,4,1,24,23,0,2018-04-24 23:37:31,2018-04-25 00:42:38,3907.0,1.0852777777777778,39.799999999999955,46.0,42.0,42.38546199129767,11,100.0,2.380952380952381,283.06666666666666,0.8652173913043468,97.3697222222222,1,3
-29.9,369.7,71.0,19.072,36,27,-16.0,319.5,11.0,170875.0,11,2018,4,2,25,18,0,2018-04-25 18:06:21,2018-04-25 19:01:00,3279.0,0.9108333333333334,50.19999999999999,60.0,68.0,65.87374199451052,9,161.0,2.3676470588235294,1043.7166666666667,0.8366666666666664,98.28055555555552,1,3
-29.9,367.6,74.0,10.752,24,16,-8.0,334.9,41.0,170968.0,11,2018,4,3,26,9,0,2018-04-26 09:27:34,2018-04-26 09:57:24,1790.0,0.49722222222222223,32.700000000000045,33.0,30.0,66.36871508379888,8,93.0,3.1,866.5666666666667,0.9909090909090923,98.77777777777774,1,3
-16.1,370.6,81.0,9.705,24,17,-45.1,344.3,52.0,171026.0,11,2018,4,4,27,8,0,2018-04-27 08:29:40,2018-04-27 09:02:50,1990.0,0.5527777777777778,26.30000000000001,29.0,22.0,52.462311557788944,7,58.0,2.6363636363636362,1352.2666666666667,0.9068965517241383,99.33055555555552,1,3
-16.1,375.0,80.0,18.976,36,27,-18.8,327.3,22.0,171142.0,11,2018,4,4,27,16,0,2018-04-27 16:22:15,2018-04-27 17:35:25,4390.0,1.2194444444444446,47.69999999999999,58.0,59.0,47.562642369020494,9,116.0,1.9661016949152543,439.4166666666667,0.8224137931034481,100.54999999999997,1,3
-16.2,374.9,85.0,16.958,34,24,-2.3,330.4,33.0,171265.0,11,2018,4,4,27,23,0,2018-04-27 23:35:41,2018-04-28 00:43:28,4067.0,1.1297222222222223,44.5,52.0,47.0,46.02901401524465,10,123.0,2.617021276595745,360.26666666666665,0.8557692307692307,101.6797222222222,1,3
-16.2,374.4,87.0,21.647,39,28,-9.7,319.9,20.0,171425.0,11,2018,4,5,28,16,0,2018-04-28 16:32:23,2018-04-28 17:50:53,4710.0,1.3083333333333333,54.5,67.0,65.0,51.210191082802545,11,160.0,2.4615384615384617,948.9166666666666,0.8134328358208955,102.98805555555553,1,3
-16.2,375.0,86.0,18.831,36,26,-16.9,327.3,28.0,171567.0,11,2018,4,5,28,23,0,2018-04-28 23:42:48,2018-04-29 00:58:05,4517.0,1.2547222222222223,47.69999999999999,58.0,59.0,46.2253708213416,10,142.0,2.406779661016949,351.9166666666667,0.8224137931034481,104.24277777777776,1,3
-16.1,374.5,82.0,23.819000000000003,38,29,-0.1,311.5,7.0,171750.0,11,2018,4,6,29,16,0,2018-04-29 16:05:11,2018-04-29 17:30:20,5109.0,1.4191666666666667,63.0,75.0,79.0,52.84791544333529,9,183.0,2.3164556962025316,907.1,0.84,105.66194444444443,1,3
-16.2,375.0,88.0,18.838,37,28,-18.7,327.7,30.0,171897.0,11,2018,4,6,29,23,0,2018-04-29 23:22:00,2018-04-30 00:34:18,4338.0,1.205,47.30000000000001,58.0,52.0,48.13278008298755,9,147.0,2.826923076923077,351.6666666666667,0.8155172413793106,106.86694444444443,1,3
-16.2,375.0,80.0,23.293000000000003,34,23,-47.8,318.2,7.0,172183.0,11,2018,5,1,1,0,0,2018-05-01 00:07:44,2018-05-01 01:32:44,5100.0,1.4166666666666667,56.80000000000001,73.0,81.0,51.52941176470588,11,286.0,3.5308641975308643,1413.4333333333334,0.778082191780822,108.2836111111111,1,3
-16.1,374.0,87.0,19.945999999999998,33,25,-7.6,322.8,25.0,172332.0,11,2018,5,1,1,15,0,2018-05-01 15:59:27,2018-05-01 17:12:27,4380.0,1.2166666666666666,51.19999999999999,62.0,55.0,50.95890410958904,8,149.0,2.709090909090909,866.7166666666667,0.825806451612903,109.50027777777777,1,3
-16.2,371.9,78.0,15.557,26,18,-22.0,331.3,31.0,172454.0,11,2018,5,2,2,9,0,2018-05-02 09:24:43,2018-05-02 10:20:53,3370.0,0.9361111111111111,40.599999999999966,47.0,56.0,50.20771513353116,8,122.0,2.1785714285714284,972.2666666666667,0.8638297872340418,110.43638888888889,1,3
-16.1,371.9,82.0,14.722999999999999,33,26,-16.1,333.2,38.0,172556.0,11,2018,5,2,2,16,0,2018-05-02 16:37:15,2018-05-02 17:30:16,3181.0,0.8836111111111111,38.69999999999999,44.0,40.0,49.79566174159069,7,102.0,2.55,376.3666666666667,0.8795454545454543,111.32,1,3
-16.1,375.0,88.0,17.855,33,23,-9.3,328.9,34.0,172679.0,11,2018,5,2,2,23,0,2018-05-02 23:11:13,2018-05-03 00:21:40,4227.0,1.1741666666666666,46.10000000000002,54.0,48.0,45.990063875088715,10,123.0,2.5625,340.95,0.8537037037037041,112.49416666666666,1,3
-16.1,372.6,84.0,15.538,33,24,-8.6,331.8,36.0,172803.0,11,2018,5,3,3,17,0,2018-05-03 17:03:32,2018-05-03 17:59:12,3340.0,0.9277777777777778,40.80000000000001,48.0,52.0,51.73652694610778,9,124.0,2.3846153846153846,1001.8666666666667,0.8500000000000002,113.42194444444443,1,3
-29.9,370.5,80.0,12.737,31,22,-8.1,334.2,41.0,172907.0,11,2018,5,3,3,23,0,2018-05-03 23:21:30,2018-05-04 00:00:01,2311.0,0.6419444444444444,36.30000000000001,39.0,43.0,60.75292081350065,9,104.0,2.4186046511627906,322.3,0.930769230769231,114.06388888888888,1,3
-16.1,374.0,84.0,8.932,25,19,-16.0,349.0,57.0,172956.0,11,2018,5,4,4,8,0,2018-05-04 08:58:53,2018-05-04 09:42:33,2620.0,0.7277777777777777,25.0,27.0,23.0,37.099236641221374,6,49.0,2.130434782608696,538.8666666666667,0.9259259259259259,114.79166666666666,1,3
-16.1,373.4,86.0,13.967,34,26,-7.5,336.7,44.0,173053.0,11,2018,5,4,4,16,0,2018-05-04 16:16:16,2018-05-04 17:10:46,3270.0,0.9083333333333333,36.69999999999999,42.0,40.0,46.23853211009175,8,97.0,2.425,393.71666666666664,0.8738095238095236,115.69999999999999,1,3
-16.1,373.0,83.0,15.424000000000001,34,25,-8.8,332.5,36.0,173170.0,11,2018,5,4,4,22,0,2018-05-04 22:57:37,2018-05-04 23:54:27,3410.0,0.9472222222222222,40.5,47.0,50.0,49.618768328445746,9,117.0,2.34,346.85,0.8617021276595744,116.64722222222221,1,3
-16.1,372.5,77.0,22.198,35,26,-64.9,321.9,7.0,173338.0,11,2018,5,5,5,17,0,2018-05-05 17:11:24,2018-05-05 18:25:13,4429.0,1.2302777777777778,50.60000000000002,70.0,76.0,56.897719575524945,9,168.0,2.210526315789474,1036.95,0.7228571428571432,117.87749999999998,1,3
-16.2,373.9,85.0,14.468,27,18,-65.5,338.6,41.0,173437.0,11,2018,5,6,6,8,0,2018-05-06 08:09:18,2018-05-06 09:06:58,3460.0,0.9611111111111111,35.299999999999955,44.0,36.0,45.78034682080925,9,99.0,2.75,824.0833333333334,0.8022727272727262,118.83861111111109,1,3
-46.9,339.4,42.0,2.5669999999999997,33,28,-31.6,330.0,33.0,173558.0,11,2018,5,6,6,16,0,2018-05-06 16:21:30,2018-05-06 16:30:30,540.0,0.15,9.399999999999977,9.0,52.0,60.0,5,121.0,2.326923076923077,434.53333333333336,1.0444444444444418,118.9886111111111,1,3
-16.2,371.4,83.0,13.532,37,29,-4.6,336.3,42.0,173559.0,11,2018,5,6,6,16,0,2018-05-06 16:33:01,2018-05-06 17:20:41,2860.0,0.7944444444444444,35.099999999999966,41.0,0.0,51.608391608391614,8,1.0,inf,2.5166666666666666,0.856097560975609,119.78305555555555,1,3
-16.2,374.9,87.0,19.886,36,27,-13.1,324.4,25.0,173694.0,11,2018,5,6,6,22,0,2018-05-06 22:54:56,2018-05-07 00:10:13,4517.0,1.2547222222222223,50.5,62.0,58.0,49.41332742970998,9,135.0,2.3275862068965516,334.25,0.8145161290322581,121.03777777777778,1,3
-16.1,375.0,86.0,17.337,37,28,-13.2,330.6,33.0,173815.0,11,2018,5,0,7,16,0,2018-05-07 16:06:02,2018-05-07 17:14:42,4120.0,1.1444444444444444,44.39999999999998,53.0,54.0,46.310679611650485,9,121.0,2.240740740740741,955.8166666666667,0.8377358490566034,122.18222222222222,1,3
-16.1,371.2,83.0,11.550999999999998,34,26,-7.3,339.7,48.0,173911.0,11,2018,5,0,7,22,0,2018-05-07 22:50:34,2018-05-07 23:30:14,2380.0,0.6611111111111111,31.5,35.0,38.0,52.94117647058824,8,96.0,2.526315789473684,335.8666666666667,0.9,122.84333333333333,1,3
