charge_end_I,charge_end_U,charge_end_soc,charge_energy,charge_max_temp,charge_min_temp,charge_start_I,charge_start_U,charge_start_soc,mileage,vehicle_id,year,month,week,day,hour,night,start,end,second_interval,charge_hour,dU,dsoc,ddsoc,dsoc/hour,dtemp,dmileage,dmileage/soc,interval_min,dU/dsoc,sum_charge,phase,charge_mode,energy/dsoc
-15.7,374.5,87.0,14.957,37,26,-106.3,339.5,42.0,170366.0,14,2018,5,1,29,11,0,2018-05-29 11:10:10,2018-05-29 12:08:10,3480.0,0.9666666666666667,35.0,45.0,52.0,46.55172413793103,11,118.0,2.269230769230769,305.6333333333333,0.7777777777777778,175.8374999999999,1,1,0.33237777777777777
-8.4,353.6,63.0,3.932,32,29,-8.6,342.2,51.0,170457.0,14,2018,5,1,29,22,0,2018-05-29 22:10:44,2018-05-29 23:29:04,4700.0,1.3055555555555556,11.400000000000034,12.0,36.0,9.191489361702127,3,91.0,2.5277777777777777,602.5666666666667,0.9500000000000028,177.14305555555543,1,0,0.32766666666666666
-8.4,359.0,70.0,5.638999999999999,37,33,-8.7,344.0,53.0,170992.0,14,2018,6,4,1,21,0,2018-06-01 21:18:47,2018-06-01 23:11:27,6760.0,1.8777777777777778,15.0,17.0,18.0,9.053254437869823,4,152.0,8.444444444444445,737.3666666666667,0.8823529411764706,180.5183333333332,1,0,0.33170588235294113
-16.4,374.2,88.0,8.193,40,33,-110.2,364.0,66.0,171070.0,14,2018,6,5,2,13,0,2018-06-02 13:47:16,2018-06-02 14:33:36,2780.0,0.7722222222222223,10.199999999999989,22.0,26.0,28.489208633093526,7,78.0,3.0,367.51666666666665,0.4636363636363631,185.0583333333332,1,1,0.3724090909090909
-8.2,366.9,78.0,2.356,28,23,-8.4,360.3,70.0,171384.0,14,2018,6,0,4,4,0,2018-06-04 04:58:40,2018-06-04 05:45:19,2799.0,0.7775,6.599999999999966,8.0,0.0,10.289389067524116,5,0.0,,0.5,0.8249999999999957,192.55777777777766,1,0,0.2945
-7.8,372.1,85.0,2.5180000000000002,28,23,-8.2,366.9,78.0,171384.0,14,2018,6,0,4,5,0,2018-06-04 05:45:59,2018-06-04 06:36:39,3040.0,0.8444444444444444,5.2000000000000455,7.0,0.0,8.289473684210526,5,0.0,,0.6666666666666666,0.7428571428571493,193.4022222222221,1,0,0.35971428571428576
-16.3,374.5,87.0,10.362,35,28,-109.6,352.2,56.0,171457.0,14,2018,6,0,4,11,0,2018-06-04 11:01:33,2018-06-04 11:51:23,2990.0,0.8305555555555556,22.30000000000001,31.0,44.0,37.32441471571906,7,73.0,1.6590909090909092,234.33333333333334,0.7193548387096778,194.60777777777764,1,1,0.33425806451612905
-8.4,357.6,66.0,4.154,36,32,-8.7,346.3,53.0,171526.0,14,2018,6,0,4,21,0,2018-06-04 21:16:58,2018-06-04 22:39:58,4980.0,1.3833333333333333,11.300000000000011,13.0,34.0,9.397590361445783,4,69.0,2.0294117647058822,565.5833333333334,0.8692307692307701,195.99111111111097,1,0,0.31953846153846155
-8.0,374.6,91.0,5.7989999999999995,34,29,-8.3,360.9,74.0,171526.0,14,2018,6,1,5,0,0,2018-06-05 00:07:36,2018-06-05 02:03:26,6950.0,1.9305555555555556,13.700000000000045,17.0,-5.0,8.805755395683454,5,0.0,-0.0,63.63333333333333,0.8058823529411792,197.9216666666665,1,0,0.3411176470588235
-16.3,374.5,86.0,15.677,43,31,-34.7,334.4,38.0,171634.0,14,2018,6,1,5,12,0,2018-06-05 12:48:31,2018-06-05 13:46:01,3450.0,0.9583333333333334,40.10000000000002,48.0,53.0,50.086956521739125,12,108.0,2.0377358490566038,645.0833333333334,0.8354166666666671,198.87999999999985,1,1,0.32660416666666664
-7.9,374.6,86.0,15.68,39,33,-9.0,333.8,38.0,171732.0,14,2018,6,1,5,21,0,2018-06-05 21:29:09,2018-06-06 02:42:16,18787.0,5.2186111111111115,40.80000000000001,48.0,48.0,9.197849576835045,6,98.0,2.0416666666666665,463.1333333333333,0.8500000000000002,204.09861111111096,1,0,0.32666666666666666
-16.3,370.4,81.0,8.307,36,30,-35.3,348.3,56.0,171812.0,14,2018,6,3,7,19,0,2018-06-07 19:53:55,2018-06-07 20:22:05,1690.0,0.46944444444444444,22.099999999999966,25.0,38.0,53.25443786982249,6,80.0,2.1052631578947367,435.21666666666664,0.8839999999999987,204.5680555555554,1,1,0.33228
-7.9,374.7,92.0,7.0,34,29,-8.3,355.6,72.0,171847.0,14,2018,6,3,7,21,0,2018-06-07 21:50:05,2018-06-08 00:09:56,8391.0,2.3308333333333335,19.099999999999966,20.0,9.0,8.580622095101894,5,35.0,3.888888888888889,88.0,0.9549999999999983,206.89888888888873,1,0,0.35
-12.0,374.2,86.0,11.338,36,27,-109.3,351.2,53.0,171932.0,14,2018,6,4,8,11,0,2018-06-08 11:00:36,2018-06-08 11:54:55,3259.0,0.9052777777777777,23.0,33.0,39.0,36.45289966247315,9,85.0,2.1794871794871793,650.6666666666666,0.696969696969697,207.8041666666665,1,1,0.34357575757575753
-7.9,374.5,89.0,14.44,35,30,-9.0,337.6,45.0,172022.0,14,2018,6,4,8,20,0,2018-06-08 20:10:19,2018-06-09 00:59:06,17327.0,4.813055555555556,36.89999999999998,44.0,41.0,9.141801812200612,5,90.0,2.1951219512195124,495.4,0.8386363636363631,212.61722222222207,1,0,0.3281818181818182
-29.8,364.2,72.0,8.935,32,24,-34.9,338.5,44.0,172140.0,14,2018,6,5,9,10,0,2018-06-09 10:39:58,2018-06-09 10:58:08,1090.0,0.30277777777777776,25.69999999999999,28.0,45.0,92.4770642201835,8,118.0,2.6222222222222222,580.8666666666667,0.9178571428571425,212.91999999999985,1,1,0.31910714285714287
-8.1,370.2,82.0,8.47,26,22,-8.7,347.5,56.0,172178.0,14,2018,6,5,9,19,0,2018-06-09 19:56:05,2018-06-09 22:44:44,10119.0,2.8108333333333335,22.69999999999999,26.0,16.0,9.24992588200415,4,38.0,2.375,537.95,0.8730769230769226,215.73083333333318,1,0,0.3257692307692308
-7.9,374.7,88.0,2.02,26,23,-8.0,370.2,82.0,172178.0,14,2018,6,5,9,22,0,2018-06-09 22:45:24,2018-06-09 23:26:04,2440.0,0.6777777777777778,4.5,6.0,0.0,8.852459016393443,3,0.0,,0.6666666666666666,0.75,216.40861111111096,1,0,0.33666666666666667
-16.3,373.9,86.0,13.237,34,24,-70.5,344.0,46.0,172287.0,14,2018,6,6,10,12,0,2018-06-10 12:31:52,2018-06-10 13:27:01,3309.0,0.9191666666666667,29.899999999999977,40.0,42.0,43.51767905711695,10,109.0,2.5952380952380953,785.8,0.7474999999999994,217.3277777777776,1,1,0.330925
-7.9,374.5,91.0,6.2010000000000005,35,27,-8.4,358.7,73.0,172430.0,14,2018,6,6,10,22,0,2018-06-10 22:28:55,2018-06-11 00:32:22,7407.0,2.0575,15.800000000000011,18.0,13.0,8.748481166464154,8,143.0,11.0,541.9,0.8777777777777784,219.38527777777762,1,0,0.34450000000000003
